Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Ensenada,3,3,0,0,2019-09-08
Baja California,Tijuana,2,2,0,0,2019-09-08
Chihuahua,Juárez,4,4,0,0,2019-09-08
Ciudad de México,Álvaro Obregón,1,1,0,0,2019-09-08
Coahuila,Matamoros,1,1,0,0,2019-09-08
Durango,Gómez Palacio,1,0,1,0,2019-09-08
Guanajuato,Apaseo El Grande,1,1,0,0,2019-09-08
Guanajuato,Celaya,1,1,0,0,2019-09-08
Guanajuato,Irapuato,1,1,0,0,2019-09-08
Guanajuato,León,1,1,0,0,2019-09-08
Guanajuato,Salamanca,1,0,1,0,2019-09-08
Guanajuato,Tarimoro,3,0,0,3,2019-09-08
Guerrero,Acapulco De Juárez,1,1,0,0,2019-09-08
Guerrero,Chilpancingo De Los Bravo,2,2,0,0,2019-09-08
Guerrero,Coyuca De Benítez,1,1,0,0,2019-09-08
Guerrero,José Joaquín De Herrera,1,1,0,0,2019-09-08
Guerrero,Taxco De Alarcón,1,1,0,0,2019-09-08
Jalisco,Guadalajara,1,1,0,0,2019-09-08
Michoacán,Arteaga,3,3,0,0,2019-09-08
Michoacán,Lázaro Cárdenas,4,4,0,0,2019-09-08
Michoacán,Morelia,1,1,0,0,2019-09-08
Michoacán,Uruapan,4,1,0,3,2019-09-08
Morelos,Amacuzac,1,1,0,0,2019-09-08
Morelos,Axochiapan,1,1,0,0,2019-09-08
Estado de México,Atizapán De Zaragoza,1,0,0,1,2019-09-08
Estado de México,Cuautitlán Izcalli,1,1,0,0,2019-09-08
Estado de México,Naucalpan De Juárez,1,1,0,0,2019-09-08
Estado de México,Tecámac,2,2,0,0,2019-09-08
Nuevo León,Escobedo,1,1,0,0,2019-09-08
Nuevo León,Salinas Victoria,2,2,0,0,2019-09-08
Oaxaca,Miahuatlán De Porfirio Díaz,1,1,0,0,2019-09-08
Puebla,Izúcar De Matamoros,1,1,0,0,2019-09-08
Quintana Roo,Felipe Carrillo Puerto,1,0,1,0,2019-09-08
San Luis Potosí,Xilitla,1,1,0,0,2019-09-08
Sinaloa,Badiraguato,1,1,0,0,2019-09-08
Sinaloa,Culiacán,1,1,0,0,2019-09-08
Sinaloa,Mazatlán,1,1,0,0,2019-09-08
Sinaloa,Mocorito,1,1,0,0,2019-09-08
Tabasco,Jalpa De Méndez,1,1,0,0,2019-09-08
Tamaulipas,San Fernando,5,5,0,0,2019-09-08
Tlaxcala,Tenancingo,1,1,0,0,2019-09-08
Veracruz,Coatepec,2,2,0,0,2019-09-08
Veracruz,Mariano Escobedo,1,1,0,0,2019-09-08
Veracruz,Poza Rica De Hidalgo,2,2,0,0,2019-09-08
Veracruz,Río Blanco,2,2,0,0,2019-09-08
