Entidad,Municipio,Homicidios,Hombre,Mujer,No identificado,Fecha
Baja California,Mexicali,1,,,,2019-01-31
Baja California,Tijuana,1,,,,2019-01-31
Baja California Sur,Los Cabos,2,,,,2019-01-31
Chiapas,Tapachula,1,,,,2019-01-31
Chihuahua,Juárez,1,,,,2019-01-31
Chihuahua,Nuevo Casas Grandes,1,,,,2019-01-31
Ciudad de México,Iztapalapa,1,,,,2019-01-31
Colima,Manzanillo,1,,,,2019-01-31
Estado de México,Toluca,1,,,,2019-01-31
Guanajuato,Guanajuato,1,,,,2019-01-31
Guanajuato,Irapuato,2,,,,2019-01-31
Guanajuato,León,1,,,,2019-01-31
Guanajuato,Salvatierra,1,,,,2019-01-31
Guanajuato,"San Miguel de 
Allende",2,,,,2019-01-31
Guanajuato,Silao,1,,,,2019-01-31
Guerrero,Acapulco de Juárez,4,,,,2019-01-31
Guerrero,Chilapa,1,,,,2019-01-31
Guerrero,Ometepec,1,,,,2019-01-31
Guerrero,Pungarabato,1,,,,2019-01-31
Jalisco,Acatic,2,,,,2019-01-31
Jalisco,El Salto,1,,,,2019-01-31
Jalisco,Guadalajara,1,,,,2019-01-31
Jalisco,Tlquepaque,1,,,,2019-01-31
Jalisco,Tonalá,1,,,,2019-01-31
Jalisco,Zapopan,1,,,,2019-01-31
Michoacán,Apatzingán,1,,,,2019-01-31
Michoacán,Morelia,1,,,,2019-01-31
Michoacán,Sahuayo,1,,,,2019-01-31
Michoacán,Tarímbaro,2,,,,2019-01-31
Michoacán,Uruapan,2,,,,2019-01-31
Michoacán,Zitácuaro,1,,,,2019-01-31
Morelos,Emiliano Zapata,1,,,,2019-01-31
Nuevo León,Linares,1,,,,2019-01-31
Nuevo León,Santa Catarina,1,,,,2019-01-31
Puebla,"Tlacotepec de Benito 
Juárez",1,,,,2019-01-31
Quintana Roo,Benito Juárez,1,,,,2019-01-31
Quintana Roo,Solidaridad,3,,,,2019-01-31
San Luis Potosí,San Luis Potosí,1,,,,2019-01-31
Sinaloa,Culiacán,2,,,,2019-01-31
Sonora,Empalme,2,,,,2019-01-31
Sonora,Guaymas,2,,,,2019-01-31
Sonora,San Luis Río Colorado,1,,,,2019-01-31
Veracruz,Córdoba,3,,,,2019-01-31
Veracruz,Minatitlán,1,,,,2019-01-31
Veracruz,Naranjos Amatlán,1,,,,2019-01-31
Veracruz,Playa Vicente,6,,,,2019-01-31
Veracruz,Tierra Blanca,3,,,,2019-01-31
Veracruz,Xalapa,2,,,,2019-01-31
Yucatán,Mérida,1,,,,2019-01-31
Zacatecas,Pinos,1,,,,2019-01-31
