Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Aguascalientes,Aguascalientes,1,,,,2019-01-24
Baja California,Ensenada,1,,,,2019-01-24
Baja California,Tijuana,6,,,,2019-01-24
Chiapas,Amatenango De La Frontera,3,,,,2019-01-24
Chiapas,Pichucalco,3,,,,2019-01-24
Chihuahua,Aldama,1,,,,2019-01-24
Chihuahua,Juárez,4,,,,2019-01-24
Ciudad de México,Gustavo A. Madero,1,,,,2019-01-24
Ciudad de México,Iztapalapa,1,,,,2019-01-24
Ciudad de México,Venustiano Carranza,1,,,,2019-01-24
Estado de México,Chalco,1,,,,2019-01-24
Estado de México,Ecatepec De Morelos,3,,,,2019-01-24
Estado de México,Ixtapaluca,1,,,,2019-01-24
Estado de México,Lerma,1,,,,2019-01-24
Estado de México,Temascaltepec,2,,,,2019-01-24
Estado de México,Tlalnepantla De Baz,1,,,,2019-01-24
Guanajuato,Irapuato,3,,,,2019-01-24
Guanajuato,Purísima Del Rincón,1,,,,2019-01-24
Guanajuato,Pénjamo,1,,,,2019-01-24
Guanajuato,Valle De Santiago,1,,,,2019-01-24
Hidalgo,Tula De Allende,1,,,,2019-01-24
Jalisco,Lagos De Moreno,1,,,,2019-01-24
Jalisco,San Pedro Tlaquepaque,1,,,,2019-01-24
Jalisco,Zapopan,2,,,,2019-01-24
Michoacán,Aguililla,1,,,,2019-01-24
Michoacán,Zamora,1,,,,2019-01-24
Nayarit,Tepic,1,,,,2019-01-24
Nuevo León,El Carmen,1,,,,2019-01-24
Oaxaca,San Felipe Jalapa De Díaz,1,,,,2019-01-24
Oaxaca,Zimatlán De Álvarez,1,,,,2019-01-24
Puebla,San José Miahuatlán,6,,,,2019-01-24
Puebla,Tehuacán,1,,,,2019-01-24
Sinaloa,Culiacán,1,,,,2019-01-24
Sinaloa,Mazatlán,1,,,,2019-01-24
Sonora,Cajeme,1,,,,2019-01-24
Tabasco,Centro,2,,,,2019-01-24
Tamaulipas,Río Bravo,1,,,,2019-01-24
Tlaxcala,Huamantla,1,,,,2019-01-24
Veracruz,Coatzacoalcos,2,,,,2019-01-24
Veracruz,Zongolica,1,,,,2019-01-24
Zacatecas,Fresnillo,3,,,,2019-01-24
