Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-31
Baja California,6.0,2020-05-31
Baja California Sur,0.0,2020-05-31
Campeche,0.0,2020-05-31
Chiapas,3.0,2020-05-31
Chihuahua,5.0,2020-05-31
Ciudad de México,5.0,2020-05-31
Coahuila,0.0,2020-05-31
Colima,1.0,2020-05-31
Durango,0.0,2020-05-31
Estado de México,10.0,2020-05-31
Guanajuato,15.0,2020-05-31
Guerrero,2.0,2020-05-31
Hidalgo,0.0,2020-05-31
Jalisco,5.0,2020-05-31
Michoacán,7.0,2020-05-31
Morelos,2.0,2020-05-31
Nayarit,0.0,2020-05-31
Nuevo León,4.0,2020-05-31
Oaxaca,4.0,2020-05-31
Puebla,5.0,2020-05-31
Querétaro,0.0,2020-05-31
Quintana Roo,4.0,2020-05-31
San Luis Potosí,0.0,2020-05-31
Sinaloa,0.0,2020-05-31
Sonora,2.0,2020-05-31
Tabasco,3.0,2020-05-31
Tamaulipas,0.0,2020-05-31
Tlaxcala,1.0,2020-05-31
Veracruz,4.0,2020-05-31
Yucatán,0.0,2020-05-31
Zacatecas,0.0,2020-05-31
Total,88.0,2020-05-31
