Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-05
Baja California,1.0,2020-05-05
Baja California Sur,0.0,2020-05-05
Campeche,0.0,2020-05-05
Chiapas,0.0,2020-05-05
Chihuahua,3.0,2020-05-05
Ciudad de México,3.0,2020-05-05
Coahuila,0.0,2020-05-05
Colima,3.0,2020-05-05
Durango,1.0,2020-05-05
Estado de México,6.0,2020-05-05
Guanajuato,15.0,2020-05-05
Guerrero,4.0,2020-05-05
Hidalgo,0.0,2020-05-05
Jalisco,5.0,2020-05-05
Michoacán,12.0,2020-05-05
Morelos,0.0,2020-05-05
Nayarit,0.0,2020-05-05
Nuevo León,3.0,2020-05-05
Oaxaca,3.0,2020-05-05
Puebla,3.0,2020-05-05
Querétaro,1.0,2020-05-05
Quintana Roo,1.0,2020-05-05
San Luis Potosí,0.0,2020-05-05
Sinaloa,1.0,2020-05-05
Sonora,1.0,2020-05-05
Tabasco,1.0,2020-05-05
Tamaulipas,2.0,2020-05-05
Tlaxcala,2.0,2020-05-05
Veracruz,3.0,2020-05-05
Yucatán,0.0,2020-05-05
Zacatecas,2.0,2020-05-05
Total,76.0,2020-05-05
