Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-02
Baja California,5.0,2020-05-02
Baja California Sur,0.0,2020-05-02
Campeche,0.0,2020-05-02
Chiapas,0.0,2020-05-02
Chihuahua,4.0,2020-05-02
Ciudad de México,7.0,2020-05-02
Coahuila,0.0,2020-05-02
Colima,1.0,2020-05-02
Durango,1.0,2020-05-02
Estado de México,7.0,2020-05-02
Guanajuato,20.0,2020-05-02
Guerrero,4.0,2020-05-02
Hidalgo,0.0,2020-05-02
Jalisco,2.0,2020-05-02
Michoacán,6.0,2020-05-02
Morelos,0.0,2020-05-02
Nayarit,0.0,2020-05-02
Nuevo León,5.0,2020-05-02
Oaxaca,4.0,2020-05-02
Puebla,4.0,2020-05-02
Querétaro,1.0,2020-05-02
Quintana Roo,1.0,2020-05-02
San Luis Potosí,1.0,2020-05-02
Sinaloa,1.0,2020-05-02
Sonora,1.0,2020-05-02
Tabasco,1.0,2020-05-02
Tamaulipas,6.0,2020-05-02
Tlaxcala,0.0,2020-05-02
Veracruz,5.0,2020-05-02
Yucatán,0.0,2020-05-02
Zacatecas,11.0,2020-05-02
Total,98.0,2020-05-02
