Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-01
Baja California,7.0,2020-05-01
Baja California Sur,0.0,2020-05-01
Campeche,0.0,2020-05-01
Chiapas,2.0,2020-05-01
Chihuahua,10.0,2020-05-01
Ciudad de México,4.0,2020-05-01
Coahuila,0.0,2020-05-01
Colima,1.0,2020-05-01
Durango,1.0,2020-05-01
Estado de México,5.0,2020-05-01
Guanajuato,6.0,2020-05-01
Guerrero,2.0,2020-05-01
Hidalgo,0.0,2020-05-01
Jalisco,14.0,2020-05-01
Michoacán,6.0,2020-05-01
Morelos,1.0,2020-05-01
Nayarit,0.0,2020-05-01
Nuevo León,1.0,2020-05-01
Oaxaca,6.0,2020-05-01
Puebla,1.0,2020-05-01
Querétaro,1.0,2020-05-01
Quintana Roo,1.0,2020-05-01
San Luis Potosí,0.0,2020-05-01
Sinaloa,2.0,2020-05-01
Sonora,0.0,2020-05-01
Tabasco,0.0,2020-05-01
Tamaulipas,1.0,2020-05-01
Tlaxcala,0.0,2020-05-01
Veracruz,1.0,2020-05-01
Yucatán,0.0,2020-05-01
Zacatecas,0.0,2020-05-01
Total,73.0,2020-05-01
