Entidad,Homicidios,Fecha
Aguascalientes,1.0,2020-05-21
Baja California,6.0,2020-05-21
Baja California Sur,0.0,2020-05-21
Campeche,0.0,2020-05-21
Chiapas,1.0,2020-05-21
Chihuahua,6.0,2020-05-21
Ciudad de México,2.0,2020-05-21
Coahuila,1.0,2020-05-21
Colima,3.0,2020-05-21
Durango,0.0,2020-05-21
Estado de México,6.0,2020-05-21
Guanajuato,10.0,2020-05-21
Guerrero,6.0,2020-05-21
Hidalgo,1.0,2020-05-21
Jalisco,7.0,2020-05-21
Michoacán,3.0,2020-05-21
Morelos,7.0,2020-05-21
Nayarit,0.0,2020-05-21
Nuevo León,1.0,2020-05-21
Oaxaca,1.0,2020-05-21
Puebla,1.0,2020-05-21
Querétaro,0.0,2020-05-21
Quintana Roo,0.0,2020-05-21
San Luis Potosí,1.0,2020-05-21
Sinaloa,0.0,2020-05-21
Sonora,0.0,2020-05-21
Tabasco,0.0,2020-05-21
Tamaulipas,0.0,2020-05-21
Tlaxcala,0.0,2020-05-21
Veracruz,3.0,2020-05-21
Yucatán,0.0,2020-05-21
Zacatecas,1.0,2020-05-21
Total,68.0,2020-05-21
