Entidad,Homicidios,Fecha
Aguascalientes,1.0,2020-05-15
Baja California,10.0,2020-05-15
Baja California Sur,1.0,2020-05-15
Campeche,0.0,2020-05-15
Chiapas,1.0,2020-05-15
Chihuahua,7.0,2020-05-15
Ciudad de México,6.0,2020-05-15
Coahuila,1.0,2020-05-15
Colima,3.0,2020-05-15
Durango,0.0,2020-05-15
Estado de México,7.0,2020-05-15
Guanajuato,14.0,2020-05-15
Guerrero,4.0,2020-05-15
Hidalgo,1.0,2020-05-15
Jalisco,4.0,2020-05-15
Michoacán,2.0,2020-05-15
Morelos,0.0,2020-05-15
Nayarit,0.0,2020-05-15
Nuevo León,2.0,2020-05-15
Oaxaca,8.0,2020-05-15
Puebla,4.0,2020-05-15
Querétaro,0.0,2020-05-15
Quintana Roo,2.0,2020-05-15
San Luis Potosí,2.0,2020-05-15
Sinaloa,2.0,2020-05-15
Sonora,0.0,2020-05-15
Tabasco,1.0,2020-05-15
Tamaulipas,3.0,2020-05-15
Tlaxcala,0.0,2020-05-15
Veracruz,1.0,2020-05-15
Yucatán,0.0,2020-05-15
Zacatecas,4.0,2020-05-15
Total,91.0,2020-05-15
