Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-05-04
Baja California,1.0,2020-05-04
Baja California Sur,0.0,2020-05-04
Campeche,0.0,2020-05-04
Chiapas,2.0,2020-05-04
Chihuahua,6.0,2020-05-04
Ciudad de México,6.0,2020-05-04
Coahuila,0.0,2020-05-04
Colima,0.0,2020-05-04
Durango,1.0,2020-05-04
Estado de México,8.0,2020-05-04
Guanajuato,12.0,2020-05-04
Guerrero,2.0,2020-05-04
Hidalgo,1.0,2020-05-04
Jalisco,4.0,2020-05-04
Michoacán,9.0,2020-05-04
Morelos,2.0,2020-05-04
Nayarit,0.0,2020-05-04
Nuevo León,3.0,2020-05-04
Oaxaca,1.0,2020-05-04
Puebla,2.0,2020-05-04
Querétaro,0.0,2020-05-04
Quintana Roo,2.0,2020-05-04
San Luis Potosí,1.0,2020-05-04
Sinaloa,1.0,2020-05-04
Sonora,3.0,2020-05-04
Tabasco,0.0,2020-05-04
Tamaulipas,0.0,2020-05-04
Tlaxcala,0.0,2020-05-04
Veracruz,4.0,2020-05-04
Yucatán,0.0,2020-05-04
Zacatecas,5.0,2020-05-04
Total,76.0,2020-05-04
