Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,6.0,5.0,0.0,1.0,2019-07-06
Chihuahua,Chihuahua,2.0,1.0,1.0,0.0,2019-07-06
Chihuahua,Cuauhtémoc,2.0,2.0,0.0,0.0,2019-07-06
Ciudad de México,"Gustavo A. 
Madero",1.0,1.0,0.0,0.0,2019-07-06
Ciudad de México,Miguel Hidalgo,1.0,0.0,0.0,1.0,2019-07-06
Guanajuato,Acámbaro,1.0,1.0,0.0,0.0,2019-07-06
Guanajuato,Celaya,2.0,2.0,0.0,0.0,2019-07-06
Guanajuato,Irapuato,9.0,8.0,1.0,0.0,2019-07-06
Guanajuato,Pénjamo,2.0,1.0,1.0,0.0,2019-07-06
Guanajuato,Salamanca,1.0,0.0,1.0,0.0,2019-07-06
Guanajuato,Salvatierra,3.0,3.0,0.0,0.0,2019-07-06
Guerrero,"Acapulco de 
Juárez",3.0,3.0,0.0,0.0,2019-07-06
Jalisco,"San Pedro 
Tlaquepaque",1.0,1.0,0.0,0.0,2019-07-06
Jalisco,Zapopan,2.0,1.0,1.0,0.0,2019-07-06
Jalisco,Zapotiltic,1.0,1.0,0.0,0.0,2019-07-06
Michoacán,Jacona,1.0,1.0,0.0,0.0,2019-07-06
Michoacán,Uruapan,5.0,5.0,0.0,0.0,2019-07-06
Michoacán,Zamora,2.0,2.0,0.0,0.0,2019-07-06
Estado de México,"Ecatepec de 
Morelos",1.0,0.0,1.0,0.0,2019-07-06
Estado de México,Nezahualcóyotl,1.0,1.0,0.0,0.0,2019-07-06
Estado de México,"San José del 
Rincón",1.0,0.0,1.0,0.0,2019-07-06
Nuevo León,"Cadereyta 
Jiménez",2.0,1.0,1.0,0.0,2019-07-06
Nuevo León,Guadalupe,1.0,1.0,0.0,0.0,2019-07-06
Nuevo León,Juárez,2.0,0.0,0.0,2.0,2019-07-06
Nuevo León,Monterrey,2.0,1.0,1.0,0.0,2019-07-06
Oaxaca,"Heroica Ciudad 
de Juchitán de 
Zaragoza",1.0,1.0,0.0,0.0,2019-07-06
Oaxaca,"Oaxaca de 
Juárez",1.0,1.0,0.0,0.0,2019-07-06
Puebla,Huejotzingo,1.0,1.0,0.0,0.0,2019-07-06
Quintana Roo,Benito Juárez,2.0,2.0,0.0,0.0,2019-07-06
Veracruz,Coatzacoalcos,1.0,1.0,0.0,0.0,2019-07-06
Veracruz,"Lázaro Cárdenas 
del Río",1.0,1.0,0.0,0.0,2019-07-06
Veracruz,"Martínez de la 
Torre",1.0,1.0,0.0,0.0,2019-07-06
Veracruz,Nanchital de,1.0,1.0,0.0,0.0,2019-07-06
