Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Chihuahua,Chihuahua,1.0,0.0,1.0,0.0,2019-04-21
Chihuahua,Juárez,7.0,4.0,2.0,1.0,2019-04-21
Ciudad de México,Iztapalapa,1.0,1.0,0.0,0.0,2019-04-21
Ciudad de México,Tlalpan,2.0,1.0,1.0,0.0,2019-04-21
Guanajuato,Apaseo El Alto,1.0,0.0,1.0,0.0,2019-04-21
Guanajuato,Celaya,2.0,2.0,0.0,0.0,2019-04-21
Guanajuato,Cortazar,1.0,1.0,0.0,0.0,2019-04-21
Guanajuato,Irapuato,4.0,2.0,1.0,1.0,2019-04-21
Guanajuato,Pénjamo,1.0,1.0,0.0,0.0,2019-04-21
Guanajuato,Salvatierra,2.0,0.0,0.0,2.0,2019-04-21
Guanajuato,Valle De Santiago,1.0,1.0,0.0,0.0,2019-04-21
Jalisco,Guadalajara,1.0,1.0,0.0,0.0,2019-04-21
Michoacán,Indaparapeo,1.0,1.0,0.0,0.0,2019-04-21
Michoacán,Morelia,1.0,1.0,0.0,0.0,2019-04-21
Michoacán,Tuzantla,1.0,1.0,0.0,0.0,2019-04-21
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2019-04-21
Estado de México,Acolman,2.0,0.0,2.0,0.0,2019-04-21
Estado de México,Ecatepec De Morelos,2.0,0.0,2.0,0.0,2019-04-21
Nuevo León,Monterrey,1.0,1.0,0.0,0.0,2019-04-21
Oaxaca,Zaragoza,1.0,1.0,0.0,0.0,2019-04-21
Oaxaca,San Antonio De La Cal,1.0,1.0,0.0,0.0,2019-04-21
Oaxaca,San Juan Bautista Tuxtepec,1.0,0.0,0.0,1.0,2019-04-21
Puebla,Nealtican,2.0,2.0,0.0,0.0,2019-04-21
Puebla,Tochtepec,1.0,1.0,0.0,0.0,2019-04-21
Querétaro,Cadereyta De Montes,1.0,1.0,0.0,0.0,2019-04-21
Quintana Roo,Benito Juárez,1.0,0.0,0.0,1.0,2019-04-21
San Luis Potosí,San Luis Potosí,1.0,1.0,0.0,0.0,2019-04-21
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2019-04-21
Tabasco,Centro,1.0,1.0,0.0,0.0,2019-04-21
Tabasco,Comalcalco,2.0,0.0,2.0,0.0,2019-04-21
Zacatecas,Guadalupe,1.0,1.0,0.0,0.0,2019-04-21
