Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,7.0,6.0,1.0,0.0,2019-10-09
Campeche,Carmen,1.0,0.0,1.0,0.0,2019-10-09
Chihuahua,Chihuahua,5.0,5.0,0.0,0.0,2019-10-09
Chihuahua,Juárez,4.0,3.0,0.0,1.0,2019-10-09
Ciudad de México,Iztapalapa,2.0,2.0,0.0,0.0,2019-10-09
Colima,Tecomán,1.0,1.0,0.0,0.0,2019-10-09
Guanajuato,Celaya,3.0,2.0,1.0,0.0,2019-10-09
Guanajuato,Purísima Del Rincón,2.0,2.0,0.0,0.0,2019-10-09
Guanajuato,Pénjamo,1.0,1.0,0.0,0.0,2019-10-09
Guanajuato,San Miguel De Allende,1.0,1.0,0.0,0.0,2019-10-09
Guerrero,Chilpancingo De Los Bravo,2.0,2.0,0.0,0.0,2019-10-09
Hidalgo,Mineral De La Reforma,1.0,0.0,1.0,0.0,2019-10-09
Jalisco,Guadalajara,2.0,2.0,0.0,0.0,2019-10-09
Jalisco,San Pedro Tlaquepaque,2.0,2.0,0.0,0.0,2019-10-09
Jalisco,Tlajomulco De Zúñiga,1.0,1.0,0.0,0.0,2019-10-09
Jalisco,Tonila,3.0,3.0,0.0,0.0,2019-10-09
Michoacán,Jacona,1.0,1.0,0.0,0.0,2019-10-09
Michoacán,Morelia,1.0,1.0,0.0,0.0,2019-10-09
Michoacán,Sahuayo,6.0,6.0,0.0,0.0,2019-10-09
Michoacán,Uruapan,2.0,2.0,0.0,0.0,2019-10-09
Michoacán,Zamora,1.0,0.0,1.0,0.0,2019-10-09
Morelos,Jiutepec,1.0,1.0,0.0,0.0,2019-10-09
Morelos,Puente De Ixtla,1.0,1.0,0.0,0.0,2019-10-09
Morelos,Xochitepec,1.0,1.0,0.0,0.0,2019-10-09
Estado de México,Nezahualcóyotl,2.0,2.0,0.0,0.0,2019-10-09
Oaxaca,Zaragoza,1.0,1.0,0.0,0.0,2019-10-09
Oaxaca,Santiago Xanica,1.0,1.0,0.0,0.0,2019-10-09
Puebla,Altepexi,2.0,1.0,1.0,0.0,2019-10-09
Puebla,Cañada Morelos,1.0,1.0,0.0,0.0,2019-10-09
Puebla,Puebla,1.0,1.0,0.0,0.0,2019-10-09
Puebla,San Martín Texmelucan,2.0,2.0,0.0,0.0,2019-10-09
Quintana Roo,Benito Juárez,1.0,0.0,1.0,0.0,2019-10-09
San Luis Potosí,San Luis Potosí,2.0,0.0,0.0,2.0,2019-10-09
Sinaloa,Ahome,7.0,0.0,0.0,7.0,2019-10-09
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2019-10-09
Sonora,Cajeme,1.0,1.0,0.0,0.0,2019-10-09
Sonora,Empalme,1.0,1.0,0.0,0.0,2019-10-09
Sonora,Guaymas,1.0,1.0,0.0,0.0,2019-10-09
Sonora,Hermosillo,1.0,1.0,0.0,0.0,2019-10-09
Tabasco,Centro,2.0,2.0,0.0,0.0,2019-10-09
Tabasco,Macuspana,1.0,1.0,0.0,0.0,2019-10-09
Tabasco,Paraíso,1.0,1.0,0.0,0.0,2019-10-09
Tabasco,Tenosique,1.0,1.0,0.0,0.0,2019-10-09
Tamaulipas,Matamoros,1.0,1.0,0.0,0.0,2019-10-09
Tamaulipas,Reynosa,6.0,5.0,0.0,1.0,2019-10-09
Veracruz,Las Choapas,1.0,1.0,0.0,0.0,2019-10-09
Veracruz,Papantla,1.0,1.0,0.0,0.0,2019-10-09
Veracruz,Veracruz,1.0,0.0,1.0,0.0,2019-10-09
Zacatecas,Fresnillo,2.0,2.0,0.0,0.0,2019-10-09
Zacatecas,Guadalupe,2.0,2.0,0.0,0.0,2019-10-09
