Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Ensenada,1.0,0.0,0.0,1.0,2019-10-29
Baja California,Playas De Rosarito,1.0,1.0,0.0,0.0,2019-10-29
Baja California,Tecate,1.0,1.0,0.0,0.0,2019-10-29
Baja California,Tijuana,10.0,8.0,0.0,2.0,2019-10-29
Chiapas,Tuxtla Gutiérrez,1.0,1.0,0.0,0.0,2019-10-29
Chihuahua,Chihuahua,1.0,1.0,0.0,0.0,2019-10-29
Chihuahua,Guachochi,1.0,1.0,0.0,0.0,2019-10-29
Chihuahua,Juárez,1.0,1.0,0.0,0.0,2019-10-29
Ciudad de México,Tlalpan,1.0,1.0,0.0,0.0,2019-10-29
Colima,Colima,2.0,2.0,0.0,0.0,2019-10-29
Guanajuato,Acámbaro,1.0,1.0,0.0,0.0,2019-10-29
Guanajuato,Apaseo El Alto,1.0,1.0,0.0,0.0,2019-10-29
Guanajuato,Irapuato,2.0,2.0,0.0,0.0,2019-10-29
Guanajuato,León,3.0,3.0,0.0,0.0,2019-10-29
Guanajuato,San Francisco Del Rincón,2.0,1.0,1.0,0.0,2019-10-29
Guanajuato,Tarimoro,3.0,3.0,0.0,0.0,2019-10-29
Guerrero,Chilpancingo De Los Bravo,1.0,1.0,0.0,0.0,2019-10-29
Guerrero,Zihuatanejo De Azueta,1.0,1.0,0.0,0.0,2019-10-29
Guerrero,Chilpancingo De Los Bravo,1.0,1.0,0.0,0.0,2019-10-29
Hidalgo,Pachuca De Soto,1.0,0.0,1.0,0.0,2019-10-29
Jalisco,El Salto,2.0,2.0,0.0,0.0,2019-10-29
Jalisco,Guadalajara,1.0,1.0,0.0,0.0,2019-10-29
Jalisco,Tlajomulco De Zúñiga,2.0,2.0,0.0,0.0,2019-10-29
Jalisco,Zapopan,1.0,1.0,0.0,0.0,2019-10-29
Michoacán,Chilchota,1.0,1.0,0.0,0.0,2019-10-29
Michoacán,Jacona,2.0,0.0,2.0,0.0,2019-10-29
Michoacán,Morelia,1.0,1.0,0.0,0.0,2019-10-29
Michoacán,Zamora,1.0,1.0,0.0,0.0,2019-10-29
Morelos,Xochitepec,3.0,3.0,0.0,0.0,2019-10-29
Estado de México,Nezahualcóyotl,1.0,1.0,0.0,0.0,2019-10-29
Estado de México,Toluca,1.0,1.0,0.0,0.0,2019-10-29
Nuevo León,Apodaca,1.0,1.0,0.0,0.0,2019-10-29
Nuevo León,Monterrey,1.0,1.0,0.0,0.0,2019-10-29
Puebla,Huejotzingo,1.0,0.0,0.0,1.0,2019-10-29
Puebla,Puebla,3.0,2.0,0.0,1.0,2019-10-29
Puebla,San Martín Texmelucan,1.0,1.0,0.0,0.0,2019-10-29
Puebla,Tecamachalco,1.0,0.0,0.0,1.0,2019-10-29
Puebla,Zacatlán,1.0,1.0,0.0,0.0,2019-10-29
Querétaro,Corregidora,1.0,1.0,0.0,0.0,2019-10-29
Querétaro,Querétaro,1.0,1.0,0.0,0.0,2019-10-29
Quintana Roo,Benito Juárez,4.0,3.0,1.0,0.0,2019-10-29
San Luis Potosí,San Luis Potosí,1.0,1.0,0.0,0.0,2019-10-29
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2019-10-29
Sonora,Cajeme,2.0,2.0,0.0,0.0,2019-10-29
Tabasco,Emiliano Zapata,1.0,0.0,0.0,1.0,2019-10-29
Tabasco,Huimanguillo,1.0,0.0,1.0,0.0,2019-10-29
Tamaulipas,Reynosa,2.0,1.0,0.0,1.0,2019-10-29
Veracruz,Altotonga,2.0,2.0,0.0,0.0,2019-10-29
Veracruz,Coatzacoalcos,2.0,2.0,0.0,0.0,2019-10-29
Zacatecas,Fresnillo,2.0,0.0,2.0,0.0,2019-10-29
Zacatecas,General Francisco R. Murguía,1.0,1.0,0.0,0.0,2019-10-29
