Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-12
Baja California,4.0,2020-03-12
Baja California Sur,0.0,2020-03-12
Campeche,0.0,2020-03-12
Chiapas,2.0,2020-03-12
Chihuahua,9.0,2020-03-12
Ciudad de México,6.0,2020-03-12
Coahuila,1.0,2020-03-12
Colima,0.0,2020-03-12
Durango,1.0,2020-03-12
Estado de México,12.0,2020-03-12
Guanajuato,12.0,2020-03-12
Guerrero,5.0,2020-03-12
Hidalgo,0.0,2020-03-12
Jalisco,12.0,2020-03-12
Michoacán,4.0,2020-03-12
Morelos,0.0,2020-03-12
Nayarit,1.0,2020-03-12
Nuevo León,5.0,2020-03-12
Oaxaca,5.0,2020-03-12
Puebla,7.0,2020-03-12
Querétaro,0.0,2020-03-12
Quintana Roo,2.0,2020-03-12
San Luis Potosí,1.0,2020-03-12
Sinaloa,1.0,2020-03-12
Sonora,0.0,2020-03-12
Tabasco,0.0,2020-03-12
Tamaulipas,3.0,2020-03-12
Tlaxcala,0.0,2020-03-12
Veracruz,0.0,2020-03-12
Yucatán,0.0,2020-03-12
Zacatecas,1.0,2020-03-12
Total,94.0,2020-03-12
