Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-29
Baja California,11.0,2020-03-29
Baja California Sur,0.0,2020-03-29
Campeche,0.0,2020-03-29
Chiapas,2.0,2020-03-29
Chihuahua,7.0,2020-03-29
Ciudad de México,4.0,2020-03-29
Coahuila,1.0,2020-03-29
Colima,2.0,2020-03-29
Durango,0.0,2020-03-29
Estado de México,15.0,2020-03-29
Guanajuato,7.0,2020-03-29
Guerrero,3.0,2020-03-29
Hidalgo,1.0,2020-03-29
Jalisco,8.0,2020-03-29
Michoacán,5.0,2020-03-29
Morelos,4.0,2020-03-29
Nayarit,0.0,2020-03-29
Nuevo León,0.0,2020-03-29
Oaxaca,1.0,2020-03-29
Puebla,3.0,2020-03-29
Querétaro,0.0,2020-03-29
Quintana Roo,4.0,2020-03-29
San Luis Potosí,1.0,2020-03-29
Sinaloa,1.0,2020-03-29
Sonora,1.0,2020-03-29
Tabasco,5.0,2020-03-29
Tamaulipas,4.0,2020-03-29
Tlaxcala,1.0,2020-03-29
Veracruz,4.0,2020-03-29
Yucatán,0.0,2020-03-29
Zacatecas,3.0,2020-03-29
Total,98.0,2020-03-29
