Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-03
Baja California,7.0,2020-03-03
Baja California Sur,0.0,2020-03-03
Campeche,1.0,2020-03-03
Chiapas,3.0,2020-03-03
Chihuahua,10.0,2020-03-03
Ciudad de México,7.0,2020-03-03
Coahuila,0.0,2020-03-03
Colima,3.0,2020-03-03
Durango,5.0,2020-03-03
Estado de México,9.0,2020-03-03
Guanajuato,19.0,2020-03-03
Guerrero,5.0,2020-03-03
Hidalgo,0.0,2020-03-03
Jalisco,4.0,2020-03-03
Michoacán,3.0,2020-03-03
Morelos,1.0,2020-03-03
Nayarit,1.0,2020-03-03
Nuevo León,6.0,2020-03-03
Oaxaca,2.0,2020-03-03
Puebla,1.0,2020-03-03
Querétaro,1.0,2020-03-03
Quintana Roo,0.0,2020-03-03
San Luis Potosí,0.0,2020-03-03
Sinaloa,0.0,2020-03-03
Sonora,2.0,2020-03-03
Tabasco,2.0,2020-03-03
Tamaulipas,1.0,2020-03-03
Tlaxcala,0.0,2020-03-03
Veracruz,1.0,2020-03-03
Yucatán,0.0,2020-03-03
Zacatecas,1.0,2020-03-03
Total,95.0,2020-03-03
