Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-05
Baja California,4.0,2020-03-05
Baja California Sur,0.0,2020-03-05
Campeche,0.0,2020-03-05
Chiapas,0.0,2020-03-05
Chihuahua,4.0,2020-03-05
Ciudad de México,3.0,2020-03-05
Coahuila,1.0,2020-03-05
Colima,3.0,2020-03-05
Durango,0.0,2020-03-05
Estado de México,7.0,2020-03-05
Guanajuato,19.0,2020-03-05
Guerrero,5.0,2020-03-05
Hidalgo,3.0,2020-03-05
Jalisco,6.0,2020-03-05
Michoacán,10.0,2020-03-05
Morelos,1.0,2020-03-05
Nayarit,0.0,2020-03-05
Nuevo León,3.0,2020-03-05
Oaxaca,3.0,2020-03-05
Puebla,6.0,2020-03-05
Querétaro,1.0,2020-03-05
Quintana Roo,1.0,2020-03-05
San Luis Potosí,0.0,2020-03-05
Sinaloa,3.0,2020-03-05
Sonora,2.0,2020-03-05
Tabasco,5.0,2020-03-05
Tamaulipas,1.0,2020-03-05
Tlaxcala,0.0,2020-03-05
Veracruz,5.0,2020-03-05
Yucatán,0.0,2020-03-05
Zacatecas,1.0,2020-03-05
Total,97.0,2020-03-05
