Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Mexicali,2,2,0,0,2020-01-04
Baja California,Tijuana,3,3,0,0,2020-01-04
Chiapas,Arriaga,1,1,0,0,2020-01-04
Chiapas,Cacahoatán,1,1,0,0,2020-01-04
Chihuahua,Juárez,2,2,0,0,2020-01-04
Ciudad de México,Tlalpan,1,1,0,0,2020-01-04
Colima,Manzanillo,2,1,1,0,2020-01-04
Guanajuato,Apaseo El Grande,1,1,0,0,2020-01-04
Guanajuato,Apaseo El Alto,1,1,0,0,2020-01-04
Guanajuato,Irapuato,3,3,0,0,2020-01-04
Guanajuato,Salamanca,1,1,0,0,2020-01-04
Guanajuato,Santa Cruz De Juventino Rosas,1,1,0,0,2020-01-04
Guanajuato,Villagrán,2,2,0,0,2020-01-04
Guerrero,Acapulco De Juárez,1,1,0,0,2020-01-04
Guerrero,Chilpancingo De Los Bravo,1,0,1,0,2020-01-04
Guerrero,Huitzuco De Los Figueroa,1,1,0,0,2020-01-04
Jalisco,Guadalajara,1,0,1,0,2020-01-04
Jalisco,San Pedro Tlaquepaque,1,1,0,0,2020-01-04
Michoacán,Apatzingán,2,2,0,0,2020-01-04
Michoacán,Puruándiro,3,2,1,0,2020-01-04
Estado de México,Chimalhuacán,1,1,0,0,2020-01-04
Estado de México,Hueypoxtla,2,2,0,0,2020-01-04
Nuevo León,Juárez,1,0,0,1,2020-01-04
Nuevo León,Monterrey,1,1,0,0,2020-01-04
Nuevo León,Santa Catarina,1,0,0,1,2020-01-04
Oaxaca,San Juan Bautista Tuxtepec,2,2,0,0,2020-01-04
Quintana Roo,Benito Juárez,2,1,1,0,2020-01-04
Quintana Roo,Solidaridad,1,1,0,0,2020-01-04
San Luis Potosí,San Luis Potosí,1,1,0,0,2020-01-04
Sinaloa,Ahome,1,0,1,0,2020-01-04
Sinaloa,Mazatlán,1,0,0,1,2020-01-04
Sonora,Cajeme,2,1,1,0,2020-01-04
Sonora,Hermosillo,1,1,0,0,2020-01-04
Tabasco,Centro,1,0,0,1,2020-01-04
Veracruz,Coatzacoalcos,1,1,0,0,2020-01-04
Veracruz,Coxquihui,1,1,0,0,2020-01-04
Veracruz,Minatitlán,1,1,0,0,2020-01-04
