Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-10
Baja California,3,2021-03-10
Baja California Sur,0,2021-03-10
Campeche,2,2021-03-10
Chiapas,1,2021-03-10
Chihuahua,3,2021-03-10
Ciudad de México,2,2021-03-10
Coahuila,0,2021-03-10
Colima,0,2021-03-10
Durango,1,2021-03-10
Estado de México,10,2021-03-10
Guanajuato,3,2021-03-10
Guerrero,3,2021-03-10
Hidalgo,1,2021-03-10
Jalisco,5,2021-03-10
Michoacán,5,2021-03-10
Morelos,2,2021-03-10
Nayarit,0,2021-03-10
Nuevo León,6,2021-03-10
Oaxaca,8,2021-03-10
Puebla,8,2021-03-10
Querétaro,0,2021-03-10
Quintana Roo,1,2021-03-10
San Luis Potosí,0,2021-03-10
Sinaloa,0,2021-03-10
Sonora,2,2021-03-10
Tabasco,0,2021-03-10
Tamaulipas,0,2021-03-10
Tlaxcala,0,2021-03-10
Veracruz,0,2021-03-10
Yucatán,0,2021-03-10
Zacatecas,5,2021-03-10
