Entidad,Homicidios,Fecha
Aguascalientes,1.0,2021-03-19
Baja California,0.0,2021-03-19
Baja California Sur,0.0,2021-03-19
Campeche,0.0,2021-03-19
Chiapas,1.0,2021-03-19
Chihuahua,7.0,2021-03-19
Ciudad de México,4.0,2021-03-19
Coahuila,0.0,2021-03-19
Colima,3.0,2021-03-19
Durango,0.0,2021-03-19
Estado de México,5.0,2021-03-19
Guanajuato,9.0,2021-03-19
Guerrero,0.0,2021-03-19
Hidalgo,0.0,2021-03-19
Jalisco,4.0,2021-03-19
Michoacán,7.0,2021-03-19
Morelos,4.0,2021-03-19
Nayarit,4.0,2021-03-19
Nuevo León,2.0,2021-03-19
Oaxaca,0.0,2021-03-19
Puebla,3.0,2021-03-19
Querétaro,0.0,2021-03-19
Quintana Roo,1.0,2021-03-19
San Luis Potosí,4.0,2021-03-19
Sinaloa,2.0,2021-03-19
Sonora,1.0,2021-03-19
Tabasco,0.0,2021-03-19
Tamaulipas,2.0,2021-03-19
Tlaxcala,3.0,2021-03-19
Veracruz,9.0,2021-03-19
Yucatán,1.0,2021-03-19
Zacatecas,3.0,2021-03-19
