Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-12
Baja California,2,2021-03-12
Baja California Sur,0,2021-03-12
Campeche,0,2021-03-12
Chiapas,2,2021-03-12
Chihuahua,4,2021-03-12
Ciudad de México,5,2021-03-12
Coahuila,0,2021-03-12
Colima,4,2021-03-12
Durango,0,2021-03-12
Estado de México,6,2021-03-12
Guanajuato,16,2021-03-12
Guerrero,3,2021-03-12
Hidalgo,1,2021-03-12
Jalisco,4,2021-03-12
Michoacán,7,2021-03-12
Morelos,7,2021-03-12
Nayarit,0,2021-03-12
Nuevo León,2,2021-03-12
Oaxaca,1,2021-03-12
Puebla,3,2021-03-12
Querétaro,0,2021-03-12
Quintana Roo,2,2021-03-12
San Luis Potosí,5,2021-03-12
Sinaloa,2,2021-03-12
Sonora,2,2021-03-12
Tabasco,0,2021-03-12
Tamaulipas,0,2021-03-12
Tlaxcala,1,2021-03-12
Veracruz,0,2021-03-12
Yucatán,0,2021-03-12
Zacatecas,6,2021-03-12
