Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-07
Baja California,7,2021-03-07
Baja California Sur,0,2021-03-07
Campeche,0,2021-03-07
Chiapas,3,2021-03-07
Chihuahua,4,2021-03-07
Ciudad de México,3,2021-03-07
Coahuila,1,2021-03-07
Colima,0,2021-03-07
Durango,1,2021-03-07
Estado de México,6,2021-03-07
Guanajuato,14,2021-03-07
Guerrero,6,2021-03-07
Hidalgo,1,2021-03-07
Jalisco,8,2021-03-07
Michoacán,5,2021-03-07
Morelos,2,2021-03-07
Nayarit,0,2021-03-07
Nuevo León,1,2021-03-07
Oaxaca,6,2021-03-07
Puebla,6,2021-03-07
Querétaro,2,2021-03-07
Quintana Roo,2,2021-03-07
San Luis Potosí,3,2021-03-07
Sinaloa,2,2021-03-07
Sonora,2,2021-03-07
Tabasco,5,2021-03-07
Tamaulipas,1,2021-03-07
Tlaxcala,0,2021-03-07
Veracruz,7,2021-03-07
Yucatán,1,2021-03-07
Zacatecas,4,2021-03-07
