Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-18
Baja California,7,2021-03-18
Baja California Sur,0,2021-03-18
Campeche,0,2021-03-18
Chiapas,2,2021-03-18
Chihuahua,2,2021-03-18
Ciudad de México,2,2021-03-18
Coahuila,0,2021-03-18
Colima,2,2021-03-18
Durango,0,2021-03-18
Estado de México,22,2021-03-18
Guanajuato,8,2021-03-18
Guerrero,4,2021-03-18
Hidalgo,2,2021-03-18
Jalisco,6,2021-03-18
Michoacán,12,2021-03-18
Morelos,3,2021-03-18
Nayarit,0,2021-03-18
Nuevo León,4,2021-03-18
Oaxaca,0,2021-03-18
Puebla,5,2021-03-18
Querétaro,0,2021-03-18
Quintana Roo,1,2021-03-18
San Luis Potosí,1,2021-03-18
Sinaloa,1,2021-03-18
Sonora,4,2021-03-18
Tabasco,1,2021-03-18
Tamaulipas,0,2021-03-18
Tlaxcala,0,2021-03-18
Veracruz,3,2021-03-18
Yucatán,0,2021-03-18
Zacatecas,5,2021-03-18
