Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-15
Baja California,5,2021-03-15
Baja California Sur,0,2021-03-15
Campeche,2,2021-03-15
Chiapas,0,2021-03-15
Chihuahua,7,2021-03-15
Ciudad de México,3,2021-03-15
Coahuila,2,2021-03-15
Colima,0,2021-03-15
Durango,0,2021-03-15
Estado de México,8,2021-03-15
Guanajuato,4,2021-03-15
Guerrero,5,2021-03-15
Hidalgo,0,2021-03-15
Jalisco,5,2021-03-15
Michoacán,7,2021-03-15
Morelos,3,2021-03-15
Nayarit,0,2021-03-15
Nuevo León,0,2021-03-15
Oaxaca,6,2021-03-15
Puebla,3,2021-03-15
Querétaro,0,2021-03-15
Quintana Roo,0,2021-03-15
San Luis Potosí,2,2021-03-15
Sinaloa,1,2021-03-15
Sonora,1,2021-03-15
Tabasco,1,2021-03-15
Tamaulipas,0,2021-03-15
Tlaxcala,0,2021-03-15
Veracruz,0,2021-03-15
Yucatán,0,2021-03-15
Zacatecas,3,2021-03-15
