Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-17
Baja California,4,2021-03-17
Baja California Sur,0,2021-03-17
Campeche,0,2021-03-17
Chiapas,5,2021-03-17
Chihuahua,0,2021-03-17
Ciudad de México,1,2021-03-17
Coahuila,2,2021-03-17
Colima,0,2021-03-17
Durango,2,2021-03-17
Estado de México,6,2021-03-17
Guanajuato,6,2021-03-17
Guerrero,5,2021-03-17
Hidalgo,1,2021-03-17
Jalisco,3,2021-03-17
Michoacán,10,2021-03-17
Morelos,3,2021-03-17
Nayarit,0,2021-03-17
Nuevo León,6,2021-03-17
Oaxaca,2,2021-03-17
Puebla,1,2021-03-17
Querétaro,0,2021-03-17
Quintana Roo,3,2021-03-17
San Luis Potosí,0,2021-03-17
Sinaloa,1,2021-03-17
Sonora,0,2021-03-17
Tabasco,2,2021-03-17
Tamaulipas,3,2021-03-17
Tlaxcala,0,2021-03-17
Veracruz,3,2021-03-17
Yucatán,0,2021-03-17
Zacatecas,6,2021-03-17
