Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-09
Baja California,1,2021-03-09
Baja California Sur,0,2021-03-09
Campeche,0,2021-03-09
Chiapas,2,2021-03-09
Chihuahua,2,2021-03-09
Ciudad de México,1,2021-03-09
Coahuila,1,2021-03-09
Colima,1,2021-03-09
Durango,1,2021-03-09
Estado de México,3,2021-03-09
Guanajuato,18,2021-03-09
Guerrero,0,2021-03-09
Hidalgo,0,2021-03-09
Jalisco,4,2021-03-09
Michoacán,6,2021-03-09
Morelos,4,2021-03-09
Nayarit,4,2021-03-09
Nuevo León,4,2021-03-09
Oaxaca,2,2021-03-09
Puebla,2,2021-03-09
Querétaro,0,2021-03-09
Quintana Roo,2,2021-03-09
San Luis Potosí,2,2021-03-09
Sinaloa,0,2021-03-09
Sonora,1,2021-03-09
Tabasco,0,2021-03-09
Tamaulipas,0,2021-03-09
Tlaxcala,0,2021-03-09
Veracruz,2,2021-03-09
Yucatán,0,2021-03-09
Zacatecas,0,2021-03-09
