Entidad,Homicidios,Fecha
Aguascalientes,0,2021-03-14
Baja California,8,2021-03-14
Baja California Sur,0,2021-03-14
Campeche,0,2021-03-14
Chiapas,6,2021-03-14
Chihuahua,2,2021-03-14
Ciudad de México,3,2021-03-14
Coahuila,0,2021-03-14
Colima,2,2021-03-14
Durango,0,2021-03-14
Estado de México,15,2021-03-14
Guanajuato,14,2021-03-14
Guerrero,0,2021-03-14
Hidalgo,0,2021-03-14
Jalisco,6,2021-03-14
Michoacán,5,2021-03-14
Morelos,1,2021-03-14
Nayarit,0,2021-03-14
Nuevo León,3,2021-03-14
Oaxaca,2,2021-03-14
Puebla,1,2021-03-14
Querétaro,1,2021-03-14
Quintana Roo,4,2021-03-14
San Luis Potosí,3,2021-03-14
Sinaloa,2,2021-03-14
Sonora,3,2021-03-14
Tabasco,0,2021-03-14
Tamaulipas,2,2021-03-14
Tlaxcala,1,2021-03-14
Veracruz,4,2021-03-14
Yucatán,0,2021-03-14
Zacatecas,3,2021-03-14
