Entidad,Homicidios,Fecha
Aguascalientes,2.0,2019-07-06
Baja California,8.0,2019-07-06
Baja California Sur,0.0,2019-07-06
Campeche,0.0,2019-07-06
Chiapas,1.0,2019-07-06
Chihuahua,2.0,2019-07-06
Ciudad de México,4.0,2019-07-06
Coahuila,0.0,2019-07-06
Colima,2.0,2019-07-06
Durango,1.0,2019-07-06
Estado de México,6.0,2019-07-06
Guanajuato,4.0,2019-07-06
Guerrero,9.0,2019-07-06
Hidalgo,2.0,2019-07-06
Jalisco,7.0,2019-07-06
Michoacán,8.0,2019-07-06
Morelos,2.0,2019-07-06
Nayarit,0.0,2019-07-06
Nuevo León,7.0,2019-07-06
Oaxaca,4.0,2019-07-06
Puebla,3.0,2019-07-06
Querétaro,1.0,2019-07-06
Quintana Roo,2.0,2019-07-06
San Luis Potosí,0.0,2019-07-06
Sinaloa,3.0,2019-07-06
Sonora,4.0,2019-07-06
Tabasco,2.0,2019-07-06
Tamaulipas,10.0,2019-07-06
Tlaxcala,0.0,2019-07-06
Veracruz,5.0,2019-07-06
Yucatán,0.0,2019-07-06
Zacatecas,2.0,2019-07-06
Total,101.0,2019-07-06
