Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-07
Baja California,13.0,2019-07-07
Baja California Sur,0.0,2019-07-07
Campeche,0.0,2019-07-07
Chiapas,3.0,2019-07-07
Chihuahua,12.0,2019-07-07
Ciudad de México,8.0,2019-07-07
Coahuila,0.0,2019-07-07
Colima,1.0,2019-07-07
Durango,2.0,2019-07-07
Estado de México,6.0,2019-07-07
Guanajuato,0.0,2019-07-07
Guerrero,3.0,2019-07-07
Hidalgo,0.0,2019-07-07
Jalisco,5.0,2019-07-07
Michoacán,8.0,2019-07-07
Morelos,1.0,2019-07-07
Nayarit,0.0,2019-07-07
Nuevo León,2.0,2019-07-07
Oaxaca,2.0,2019-07-07
Puebla,6.0,2019-07-07
Querétaro,0.0,2019-07-07
Quintana Roo,1.0,2019-07-07
San Luis Potosí,1.0,2019-07-07
Sinaloa,2.0,2019-07-07
Sonora,3.0,2019-07-07
Tabasco,0.0,2019-07-07
Tamaulipas,0.0,2019-07-07
Tlaxcala,0.0,2019-07-07
Veracruz,3.0,2019-07-07
Yucatán,0.0,2019-07-07
Zacatecas,2.0,2019-07-07
