Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-08
Baja California,8.0,2019-07-08
Baja California Sur,0.0,2019-07-08
Campeche,1.0,2019-07-08
Chiapas,3.0,2019-07-08
Chihuahua,3.0,2019-07-08
Ciudad de México,3.0,2019-07-08
Coahuila,1.0,2019-07-08
Colima,1.0,2019-07-08
Durango,1.0,2019-07-08
Estado de México,6.0,2019-07-08
Guanajuato,6.0,2019-07-08
Guerrero,8.0,2019-07-08
Hidalgo,1.0,2019-07-08
Jalisco,5.0,2019-07-08
Michoacán,6.0,2019-07-08
Morelos,4.0,2019-07-08
Nayarit,2.0,2019-07-08
Nuevo León,1.0,2019-07-08
Oaxaca,4.0,2019-07-08
Puebla,2.0,2019-07-08
Querétaro,0.0,2019-07-08
Quintana Roo,1.0,2019-07-08
San Luis Potosí,0.0,2019-07-08
Sinaloa,2.0,2019-07-08
Sonora,1.0,2019-07-08
Tabasco,0.0,2019-07-08
Tamaulipas,6.0,2019-07-08
Tlaxcala,0.0,2019-07-08
Veracruz,6.0,2019-07-08
Yucatán,0.0,2019-07-08
Zacatecas,3.0,2019-07-08
