Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-05
Baja California,3.0,2019-07-05
Baja California Sur,0.0,2019-07-05
Campeche,0.0,2019-07-05
Chiapas,1.0,2019-07-05
Chihuahua,3.0,2019-07-05
Ciudad de México,3.0,2019-07-05
Coahuila,1.0,2019-07-05
Colima,1.0,2019-07-05
Durango,1.0,2019-07-05
Estado de México,8.0,2019-07-05
Guanajuato,2.0,2019-07-05
Guerrero,4.0,2019-07-05
Hidalgo,1.0,2019-07-05
Jalisco,10.0,2019-07-05
Michoacán,6.0,2019-07-05
Morelos,1.0,2019-07-05
Nayarit,0.0,2019-07-05
Nuevo León,6.0,2019-07-05
Oaxaca,5.0,2019-07-05
Puebla,7.0,2019-07-05
Querétaro,1.0,2019-07-05
Quintana Roo,1.0,2019-07-05
San Luis Potosí,0.0,2019-07-05
Sinaloa,2.0,2019-07-05
Sonora,2.0,2019-07-05
Tabasco,1.0,2019-07-05
Tamaulipas,1.0,2019-07-05
Tlaxcala,0.0,2019-07-05
Veracruz,8.0,2019-07-05
Yucatán,0.0,2019-07-05
Zacatecas,2.0,2019-07-05
Total,81.0,2019-07-05
