Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-09
Baja California,8.0,2019-07-09
Baja California Sur,0.0,2019-07-09
Campeche,0.0,2019-07-09
Chiapas,2.0,2019-07-09
Chihuahua,0.0,2019-07-09
Ciudad de México,1.0,2019-07-09
Coahuila,0.0,2019-07-09
Colima,3.0,2019-07-09
Durango,0.0,2019-07-09
Estado de México,3.0,2019-07-09
Guanajuato,2.0,2019-07-09
Guerrero,7.0,2019-07-09
Hidalgo,0.0,2019-07-09
Jalisco,2.0,2019-07-09
Michoacán,4.0,2019-07-09
Morelos,1.0,2019-07-09
Nayarit,1.0,2019-07-09
Nuevo León,4.0,2019-07-09
Oaxaca,2.0,2019-07-09
Puebla,2.0,2019-07-09
Querétaro,0.0,2019-07-09
Quintana Roo,4.0,2019-07-09
San Luis Potosí,1.0,2019-07-09
Sinaloa,5.0,2019-07-09
Sonora,1.0,2019-07-09
Tabasco,0.0,2019-07-09
Tamaulipas,0.0,2019-07-09
Tlaxcala,1.0,2019-07-09
Veracruz,8.0,2019-07-09
Yucatán,0.0,2019-07-09
Zacatecas,1.0,2019-07-09
Total,63.0,2019-07-09
