Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-04
Baja California,6.0,2019-07-04
Baja California Sur,0.0,2019-07-04
Campeche,0.0,2019-07-04
Chiapas,1.0,2019-07-04
Chihuahua,3.0,2019-07-04
Ciudad de México,4.0,2019-07-04
Coahuila,0.0,2019-07-04
Colima,0.0,2019-07-04
Durango,0.0,2019-07-04
Estado de México,11.0,2019-07-04
Guanajuato,2.0,2019-07-04
Guerrero,3.0,2019-07-04
Hidalgo,0.0,2019-07-04
Jalisco,9.0,2019-07-04
Michoacán,5.0,2019-07-04
Morelos,1.0,2019-07-04
Nayarit,0.0,2019-07-04
Nuevo León,5.0,2019-07-04
Oaxaca,2.0,2019-07-04
Puebla,2.0,2019-07-04
Querétaro,0.0,2019-07-04
Quintana Roo,5.0,2019-07-04
San Luis Potosí,0.0,2019-07-04
Sinaloa,2.0,2019-07-04
Sonora,0.0,2019-07-04
Tabasco,1.0,2019-07-04
Tamaulipas,0.0,2019-07-04
Tlaxcala,2.0,2019-07-04
Veracruz,3.0,2019-07-04
Yucatán,0.0,2019-07-04
Zacatecas,0.0,2019-07-04
Total,67.0,2019-07-04
