Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-07-14
Baja California,8.0,2019-07-14
Baja California Sur,0.0,2019-07-14
Campeche,0.0,2019-07-14
Chiapas,1.0,2019-07-14
Chihuahua,10.0,2019-07-14
Ciudad de México,5.0,2019-07-14
Coahuila,1.0,2019-07-14
Colima,2.0,2019-07-14
Durango,0.0,2019-07-14
Estado de México,9.0,2019-07-14
Guanajuato,11.0,2019-07-14
Guerrero,8.0,2019-07-14
Hidalgo,1.0,2019-07-14
Jalisco,8.0,2019-07-14
Michoacán,2.0,2019-07-14
Morelos,1.0,2019-07-14
Nayarit,0.0,2019-07-14
Nuevo León,1.0,2019-07-14
Oaxaca,3.0,2019-07-14
Puebla,5.0,2019-07-14
Querétaro,0.0,2019-07-14
Quintana Roo,1.0,2019-07-14
San Luis Potosí,0.0,2019-07-14
Sinaloa,2.0,2019-07-14
Sonora,2.0,2019-07-14
Tabasco,1.0,2019-07-14
Tamaulipas,4.0,2019-07-14
Tlaxcala,1.0,2019-07-14
Veracruz,3.0,2019-07-14
Yucatán,0.0,2019-07-14
Zacatecas,0.0,2019-07-14
Total,91.0,2019-07-14
