Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-27
Baja California,8.0,2019-07-27
Baja California Sur,0.0,2019-07-27
Campeche,1.0,2019-07-27
Chiapas,1.0,2019-07-27
Chihuahua,7.0,2019-07-27
Ciudad de México,3.0,2019-07-27
Coahuila,0.0,2019-07-27
Colima,3.0,2019-07-27
Durango,2.0,2019-07-27
Estado de México,12.0,2019-07-27
Guanajuato,8.0,2019-07-27
Guerrero,4.0,2019-07-27
Hidalgo,4.0,2019-07-27
Jalisco,6.0,2019-07-27
Michoacán,2.0,2019-07-27
Morelos,0.0,2019-07-27
Nayarit,1.0,2019-07-27
Nuevo León,2.0,2019-07-27
Oaxaca,5.0,2019-07-27
Puebla,2.0,2019-07-27
Querétaro,0.0,2019-07-27
Quintana Roo,1.0,2019-07-27
San Luis Potosí,1.0,2019-07-27
Sinaloa,2.0,2019-07-27
Sonora,0.0,2019-07-27
Tabasco,1.0,2019-07-27
Tamaulipas,0.0,2019-07-27
Tlaxcala,0.0,2019-07-27
Veracruz,2.0,2019-07-27
Yucatán,0.0,2019-07-27
Zacatecas,0.0,2019-07-27
Total,78.0,2019-07-27
