Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-07-03
Baja California,8.0,2019-07-03
Baja California Sur,1.0,2019-07-03
Campeche,0.0,2019-07-03
Chiapas,1.0,2019-07-03
Chihuahua,4.0,2019-07-03
Ciudad de México,1.0,2019-07-03
Coahuila,2.0,2019-07-03
Colima,0.0,2019-07-03
Durango,0.0,2019-07-03
Estado de México,8.0,2019-07-03
Guanajuato,6.0,2019-07-03
Guerrero,3.0,2019-07-03
Hidalgo,0.0,2019-07-03
Jalisco,6.0,2019-07-03
Michoacán,5.0,2019-07-03
Morelos,2.0,2019-07-03
Nayarit,4.0,2019-07-03
Nuevo León,2.0,2019-07-03
Oaxaca,2.0,2019-07-03
Puebla,3.0,2019-07-03
Querétaro,0.0,2019-07-03
Quintana Roo,5.0,2019-07-03
San Luis Potosí,0.0,2019-07-03
Sinaloa,2.0,2019-07-03
Sonora,2.0,2019-07-03
Tabasco,2.0,2019-07-03
Tamaulipas,2.0,2019-07-03
Tlaxcala,0.0,2019-07-03
Veracruz,0.0,2019-07-03
Yucatán,0.0,2019-07-03
Zacatecas,1.0,2019-07-03
Total,73.0,2019-07-03
