Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-02
Baja California,10.0,2019-07-02
Baja California Sur,0.0,2019-07-02
Campeche,0.0,2019-07-02
Chiapas,1.0,2019-07-02
Chihuahua,1.0,2019-07-02
Ciudad de México,4.0,2019-07-02
Coahuila,1.0,2019-07-02
Colima,2.0,2019-07-02
Durango,2.0,2019-07-02
Estado de México,4.0,2019-07-02
Guanajuato,14.0,2019-07-02
Guerrero,3.0,2019-07-02
Hidalgo,0.0,2019-07-02
Jalisco,8.0,2019-07-02
Michoacán,1.0,2019-07-02
Morelos,1.0,2019-07-02
Nayarit,2.0,2019-07-02
Nuevo León,2.0,2019-07-02
Oaxaca,4.0,2019-07-02
Puebla,6.0,2019-07-02
Querétaro,2.0,2019-07-02
Quintana Roo,3.0,2019-07-02
San Luis Potosí,0.0,2019-07-02
Sinaloa,0.0,2019-07-02
Sonora,2.0,2019-07-02
Tabasco,0.0,2019-07-02
Tamaulipas,2.0,2019-07-02
Tlaxcala,0.0,2019-07-02
Veracruz,4.0,2019-07-02
Yucatán,0.0,2019-07-02
Zacatecas,1.0,2019-07-02
Total,80.0,2019-07-02
