Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-12
Baja California,4.0,2019-07-12
Baja California Sur,0.0,2019-07-12
Campeche,0.0,2019-07-12
Chiapas,0.0,2019-07-12
Chihuahua,1.0,2019-07-12
Ciudad de México,4.0,2019-07-12
Coahuila,0.0,2019-07-12
Colima,1.0,2019-07-12
Durango,1.0,2019-07-12
Estado de México,8.0,2019-07-12
Guanajuato,3.0,2019-07-12
Guerrero,5.0,2019-07-12
Hidalgo,0.0,2019-07-12
Jalisco,4.0,2019-07-12
Michoacán,0.0,2019-07-12
Morelos,0.0,2019-07-12
Nayarit,0.0,2019-07-12
Nuevo León,3.0,2019-07-12
Oaxaca,2.0,2019-07-12
Puebla,3.0,2019-07-12
Querétaro,0.0,2019-07-12
Quintana Roo,2.0,2019-07-12
San Luis Potosí,1.0,2019-07-12
Sinaloa,2.0,2019-07-12
Sonora,1.0,2019-07-12
Tabasco,2.0,2019-07-12
Tamaulipas,1.0,2019-07-12
Tlaxcala,0.0,2019-07-12
Veracruz,3.0,2019-07-12
Yucatán,0.0,2019-07-12
Zacatecas,3.0,2019-07-12
Total,54.0,2019-07-12
