Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,7.0,7.0,0.0,0.0,2019-11-03
Chiapas,Villa Comaltitlán,1.0,1.0,0.0,0.0,2019-11-03
Chihuahua,Cuauhtémoc,1.0,1.0,0.0,0.0,2019-11-03
Chihuahua,Juárez,2.0,2.0,0.0,0.0,2019-11-03
Ciudad de México,Gustavo A. Madero,1.0,1.0,0.0,0.0,2019-11-03
Colima,Colima,1.0,1.0,0.0,0.0,2019-11-03
Colima,Manzanillo,1.0,1.0,0.0,0.0,2019-11-03
Colima,Tecomán,1.0,1.0,0.0,0.0,2019-11-03
Guanajuato,Apaseo El Grande,2.0,2.0,0.0,0.0,2019-11-03
Guanajuato,Comonfort,1.0,1.0,0.0,0.0,2019-11-03
Guanajuato,Huanímaro,1.0,1.0,0.0,0.0,2019-11-03
Guanajuato,León,2.0,2.0,0.0,0.0,2019-11-03
Guanajuato,Pénjamo,1.0,1.0,0.0,0.0,2019-11-03
Guanajuato,Salamanca,5.0,4.0,1.0,0.0,2019-11-03
Guerrero,Acapulco De Juárez,5.0,5.0,0.0,0.0,2019-11-03
Guerrero,Cuajinicuilapa,1.0,1.0,0.0,0.0,2019-11-03
Guerrero,Eduardo Neri,2.0,0.0,2.0,0.0,2019-11-03
Guerrero,Tecoanapa,1.0,1.0,0.0,0.0,2019-11-03
Jalisco,Puerto Vallarta,2.0,1.0,1.0,0.0,2019-11-03
Jalisco,San Pedro Tlaquepaque,4.0,4.0,0.0,0.0,2019-11-03
Michoacán,Jacona,1.0,1.0,0.0,0.0,2019-11-03
Michoacán,Tacámbaro,1.0,1.0,0.0,0.0,2019-11-03
Michoacán,Uruapan,5.0,5.0,0.0,0.0,2019-11-03
Michoacán,Zamora,3.0,3.0,0.0,0.0,2019-11-03
Morelos,Cuernavaca,2.0,2.0,0.0,0.0,2019-11-03
Morelos,Xochitepec,1.0,1.0,0.0,0.0,2019-11-03
Estado de México,Naucalpan De Juárez,1.0,0.0,1.0,0.0,2019-11-03
Nuevo León,Monterrey,2.0,2.0,0.0,0.0,2019-11-03
Oaxaca,Oaxaca De Juárez,1.0,0.0,1.0,0.0,2019-11-03
Oaxaca,Santiago Llano Grande,1.0,1.0,0.0,0.0,2019-11-03
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2019-11-03
Sinaloa,Mazatlán,1.0,1.0,0.0,0.0,2019-11-03
Sonora,Puerto Peñasco,7.0,0.0,0.0,7.0,2019-11-03
Tabasco,Centla,5.0,4.0,1.0,0.0,2019-11-03
Tabasco,Comalcalco,2.0,2.0,0.0,0.0,2019-11-03
Tabasco,Macuspana,1.0,1.0,0.0,0.0,2019-11-03
Veracruz,Acayucan,1.0,1.0,0.0,0.0,2019-11-03
Veracruz,Tres Valles,1.0,1.0,0.0,0.0,2019-11-03
Zacatecas,Zacatecas,1.0,1.0,0.0,0.0,2019-11-03
