Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,7.0,4.0,2.0,1.0,2019-11-05
Chiapas,Tapachula,1.0,1.0,0.0,0.0,2019-11-05
Chihuahua,Chihuahua,4.0,4.0,0.0,0.0,2019-11-05
Chihuahua,Huejotitán,1.0,1.0,0.0,0.0,2019-11-05
Chihuahua,Juárez,8.0,7.0,1.0,0.0,2019-11-05
Ciudad de México,Cuauhtémoc,1.0,1.0,0.0,0.0,2019-11-05
Ciudad de México,Gustavo A. Madero,1.0,1.0,0.0,0.0,2019-11-05
Ciudad de México,Tláhuac,3.0,0.0,1.0,2.0,2019-11-05
Guanajuato,Apaseo El Grande,2.0,0.0,0.0,2.0,2019-11-05
Guanajuato,Cortazar,1.0,1.0,0.0,0.0,2019-11-05
Guanajuato,León,4.0,4.0,0.0,0.0,2019-11-05
Guanajuato,Salamanca,6.0,2.0,0.0,4.0,2019-11-05
Guerrero,Acapulco De Juárez,4.0,4.0,0.0,0.0,2019-11-05
Guerrero,Iguala De La Independencia,1.0,1.0,0.0,0.0,2019-11-05
Guerrero,Tlacoachistlahuaca,3.0,3.0,0.0,0.0,2019-11-05
Hidalgo,Tezontepec De Aldama,1.0,1.0,0.0,0.0,2019-11-05
Jalisco,Guadalajara,1.0,1.0,0.0,0.0,2019-11-05
Jalisco,San Pedro Tlaquepaque,1.0,0.0,1.0,0.0,2019-11-05
Jalisco,Tlajomulco De Zúñiga,2.0,2.0,0.0,0.0,2019-11-05
Jalisco,Tonalá,2.0,1.0,0.0,1.0,2019-11-05
Michoacán,Acuitzio,1.0,0.0,1.0,0.0,2019-11-05
Michoacán,Cuitzeo,1.0,1.0,0.0,0.0,2019-11-05
Michoacán,Los Reyes,1.0,1.0,0.0,0.0,2019-11-05
Michoacán,Morelia,1.0,1.0,0.0,0.0,2019-11-05
Michoacán,Tangancícuaro,1.0,0.0,1.0,0.0,2019-11-05
Michoacán,Tarímbaro,1.0,1.0,0.0,0.0,2019-11-05
Morelos,Temixco,1.0,1.0,0.0,0.0,2019-11-05
Estado de México,Metepec,1.0,0.0,0.0,1.0,2019-11-05
Estado de México,Naucalpan De Juárez,1.0,1.0,0.0,0.0,2019-11-05
Nuevo León,Cadereyta Jiménez,1.0,1.0,0.0,0.0,2019-11-05
Nuevo León,García,2.0,1.0,1.0,0.0,2019-11-05
Oaxaca,Coicoyán De Las Flores,1.0,0.0,1.0,0.0,2019-11-05
Oaxaca,San Juan Bautista Tuxtepec,1.0,1.0,0.0,0.0,2019-11-05
Oaxaca,Santa María Tonameca,2.0,2.0,0.0,0.0,2019-11-05
Puebla,San Pedro Cholula,1.0,1.0,0.0,0.0,2019-11-05
Puebla,Tecamachalco,1.0,1.0,0.0,0.0,2019-11-05
Puebla,Tochtepec,1.0,1.0,0.0,0.0,2019-11-05
San Luis Potosí,San Luis Potosí,1.0,0.0,1.0,0.0,2019-11-05
San Luis Potosí,Soledad De Graciano Sánchez,3.0,2.0,1.0,0.0,2019-11-05
Sinaloa,Culiacán,2.0,2.0,0.0,0.0,2019-11-05
Sonora,Bavispe,4.0,2.0,2.0,0.0,2019-11-05
Tabasco,Centro,2.0,1.0,1.0,0.0,2019-11-05
Tabasco,Huimanguillo,1.0,1.0,0.0,0.0,2019-11-05
Tamaulipas,Reynosa,3.0,3.0,0.0,0.0,2019-11-05
Tlaxcala,Huamantla,1.0,1.0,0.0,0.0,2019-11-05
Veracruz,Córdoba,1.0,1.0,0.0,0.0,2019-11-05
Zacatecas,Fresnillo,1.0,1.0,0.0,0.0,2019-11-05
Zacatecas,Río Grande,2.0,0.0,0.0,2.0,2019-11-05
