Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-17
Baja California,11.0,2019-08-17
Baja California Sur,0.0,2019-08-17
Campeche,0.0,2019-08-17
Chiapas,0.0,2019-08-17
Chihuahua,2.0,2019-08-17
Ciudad de México,7.0,2019-08-17
Coahuila,0.0,2019-08-17
Colima,3.0,2019-08-17
Durango,1.0,2019-08-17
Estado de México,4.0,2019-08-17
Guanajuato,14.0,2019-08-17
Guerrero,6.0,2019-08-17
Hidalgo,0.0,2019-08-17
Jalisco,10.0,2019-08-17
Michoacán,1.0,2019-08-17
Morelos,1.0,2019-08-17
Nayarit,0.0,2019-08-17
Nuevo León,1.0,2019-08-17
Oaxaca,3.0,2019-08-17
Puebla,3.0,2019-08-17
Querétaro,0.0,2019-08-17
Quintana Roo,5.0,2019-08-17
San Luis Potosí,1.0,2019-08-17
Sinaloa,3.0,2019-08-17
Sonora,0.0,2019-08-17
Tabasco,2.0,2019-08-17
Tamaulipas,3.0,2019-08-17
Tlaxcala,0.0,2019-08-17
Veracruz,4.0,2019-08-17
Yucatán,0.0,2019-08-17
Zacatecas,0.0,2019-08-17
Total,85.0,2019-08-17
