Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-20
Baja California,4.0,2019-08-20
Baja California Sur,0.0,2019-08-20
Campeche,0.0,2019-08-20
Chiapas,3.0,2019-08-20
Chihuahua,8.0,2019-08-20
Ciudad de México,4.0,2019-08-20
Coahuila,1.0,2019-08-20
Colima,0.0,2019-08-20
Durango,0.0,2019-08-20
Estado de México,15.0,2019-08-20
Guanajuato,15.0,2019-08-20
Guerrero,5.0,2019-08-20
Hidalgo,1.0,2019-08-20
Jalisco,3.0,2019-08-20
Michoacán,5.0,2019-08-20
Morelos,1.0,2019-08-20
Nayarit,0.0,2019-08-20
Nuevo León,6.0,2019-08-20
Oaxaca,4.0,2019-08-20
Puebla,6.0,2019-08-20
Querétaro,0.0,2019-08-20
Quintana Roo,0.0,2019-08-20
San Luis Potosí,0.0,2019-08-20
Sinaloa,4.0,2019-08-20
Sonora,3.0,2019-08-20
Tabasco,1.0,2019-08-20
Tamaulipas,3.0,2019-08-20
Tlaxcala,2.0,2019-08-20
Veracruz,4.0,2019-08-20
Yucatán,0.0,2019-08-20
Zacatecas,0.0,2019-08-20
Total,98.0,2019-08-20
