Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-29
Baja California,6.0,2019-08-29
Baja California Sur,0.0,2019-08-29
Campeche,1.0,2019-08-29
Chiapas,1.0,2019-08-29
Chihuahua,9.0,2019-08-29
Ciudad de México,1.0,2019-08-29
Coahuila,0.0,2019-08-29
Colima,1.0,2019-08-29
Durango,0.0,2019-08-29
Estado de México,2.0,2019-08-29
Guanajuato,6.0,2019-08-29
Guerrero,3.0,2019-08-29
Hidalgo,0.0,2019-08-29
Jalisco,2.0,2019-08-29
Michoacán,1.0,2019-08-29
Morelos,1.0,2019-08-29
Nayarit,0.0,2019-08-29
Nuevo León,3.0,2019-08-29
Oaxaca,3.0,2019-08-29
Puebla,7.0,2019-08-29
Querétaro,0.0,2019-08-29
Quintana Roo,3.0,2019-08-29
San Luis Potosí,0.0,2019-08-29
Sinaloa,1.0,2019-08-29
Sonora,2.0,2019-08-29
Tabasco,1.0,2019-08-29
Tamaulipas,0.0,2019-08-29
Tlaxcala,0.0,2019-08-29
Veracruz,1.0,2019-08-29
Yucatán,0.0,2019-08-29
Zacatecas,1.0,2019-08-29
Total,56.0,2019-08-29
