Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-08-19
Baja California,7.0,2019-08-19
Baja California Sur,1.0,2019-08-19
Campeche,1.0,2019-08-19
Chiapas,3.0,2019-08-19
Chihuahua,3.0,2019-08-19
Ciudad de México,2.0,2019-08-19
Coahuila,0.0,2019-08-19
Colima,0.0,2019-08-19
Durango,1.0,2019-08-19
Estado de México,5.0,2019-08-19
Guanajuato,5.0,2019-08-19
Guerrero,3.0,2019-08-19
Hidalgo,0.0,2019-08-19
Jalisco,7.0,2019-08-19
Michoacán,5.0,2019-08-19
Morelos,1.0,2019-08-19
Nayarit,1.0,2019-08-19
Nuevo León,2.0,2019-08-19
Oaxaca,5.0,2019-08-19
Puebla,2.0,2019-08-19
Querétaro,1.0,2019-08-19
Quintana Roo,6.0,2019-08-19
San Luis Potosí,4.0,2019-08-19
Sinaloa,8.0,2019-08-19
Sonora,5.0,2019-08-19
Tabasco,0.0,2019-08-19
Tamaulipas,1.0,2019-08-19
Tlaxcala,0.0,2019-08-19
Veracruz,5.0,2019-08-19
Yucatán,0.0,2019-08-19
Zacatecas,2.0,2019-08-19
Total,86.0,2019-08-19
