Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-19
Baja California,3.0,2019-12-19
Baja California Sur,0.0,2019-12-19
Campeche,0.0,2019-12-19
Chiapas,4.0,2019-12-19
Chihuahua,4.0,2019-12-19
Ciudad de México,4.0,2019-12-19
Coahuila,0.0,2019-12-19
Colima,3.0,2019-12-19
Durango,0.0,2019-12-19
Estado de México,10.0,2019-12-19
Guanajuato,12.0,2019-12-19
Guerrero,2.0,2019-12-19
Hidalgo,2.0,2019-12-19
Jalisco,6.0,2019-12-19
Michoacán,4.0,2019-12-19
Morelos,1.0,2019-12-19
Nayarit,0.0,2019-12-19
Nuevo León,3.0,2019-12-19
Oaxaca,11.0,2019-12-19
Puebla,5.0,2019-12-19
Querétaro,0.0,2019-12-19
Quintana Roo,2.0,2019-12-19
San Luis Potosí,3.0,2019-12-19
Sinaloa,4.0,2019-12-19
Sonora,2.0,2019-12-19
Tabasco,1.0,2019-12-19
Tamaulipas,1.0,2019-12-19
Tlaxcala,0.0,2019-12-19
Veracruz,7.0,2019-12-19
Yucatán,0.0,2019-12-19
Zacatecas,0.0,2019-12-19
Total,94.0,2019-12-19
