Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-13
Baja California,5.0,2019-12-13
Baja California Sur,0.0,2019-12-13
Campeche,2.0,2019-12-13
Chiapas,2.0,2019-12-13
Chihuahua,6.0,2019-12-13
Ciudad de México,4.0,2019-12-13
Coahuila,0.0,2019-12-13
Colima,1.0,2019-12-13
Durango,0.0,2019-12-13
Estado de México,5.0,2019-12-13
Guanajuato,19.0,2019-12-13
Guerrero,3.0,2019-12-13
Hidalgo,1.0,2019-12-13
Jalisco,7.0,2019-12-13
Michoacán,7.0,2019-12-13
Morelos,6.0,2019-12-13
Nayarit,0.0,2019-12-13
Nuevo León,3.0,2019-12-13
Oaxaca,2.0,2019-12-13
Puebla,4.0,2019-12-13
Querétaro,1.0,2019-12-13
Quintana Roo,5.0,2019-12-13
San Luis Potosí,1.0,2019-12-13
Sinaloa,2.0,2019-12-13
Sonora,0.0,2019-12-13
Tabasco,1.0,2019-12-13
Tamaulipas,0.0,2019-12-13
Tlaxcala,1.0,2019-12-13
Veracruz,6.0,2019-12-13
Yucatán,0.0,2019-12-13
Zacatecas,2.0,2019-12-13
Total,96.0,2019-12-13
