Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-12
Baja California,4.0,2019-12-12
Baja California Sur,0.0,2019-12-12
Campeche,0.0,2019-12-12
Chiapas,1.0,2019-12-12
Chihuahua,2.0,2019-12-12
Ciudad de México,5.0,2019-12-12
Coahuila,0.0,2019-12-12
Colima,0.0,2019-12-12
Durango,0.0,2019-12-12
Estado de México,7.0,2019-12-12
Guanajuato,7.0,2019-12-12
Guerrero,2.0,2019-12-12
Hidalgo,0.0,2019-12-12
Jalisco,8.0,2019-12-12
Michoacán,4.0,2019-12-12
Morelos,0.0,2019-12-12
Nayarit,0.0,2019-12-12
Nuevo León,2.0,2019-12-12
Oaxaca,4.0,2019-12-12
Puebla,5.0,2019-12-12
Querétaro,0.0,2019-12-12
Quintana Roo,3.0,2019-12-12
San Luis Potosí,0.0,2019-12-12
Sinaloa,1.0,2019-12-12
Sonora,1.0,2019-12-12
Tabasco,1.0,2019-12-12
Tamaulipas,0.0,2019-12-12
Tlaxcala,0.0,2019-12-12
Veracruz,3.0,2019-12-12
Yucatán,0.0,2019-12-12
Zacatecas,3.0,2019-12-12
Total,63.0,2019-12-12
