Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-18
Baja California,5.0,2019-12-18
Baja California Sur,0.0,2019-12-18
Campeche,0.0,2019-12-18
Chiapas,5.0,2019-12-18
Chihuahua,6.0,2019-12-18
Ciudad de México,3.0,2019-12-18
Coahuila,0.0,2019-12-18
Colima,4.0,2019-12-18
Durango,0.0,2019-12-18
Estado de México,6.0,2019-12-18
Guanajuato,8.0,2019-12-18
Guerrero,2.0,2019-12-18
Hidalgo,1.0,2019-12-18
Jalisco,5.0,2019-12-18
Michoacán,3.0,2019-12-18
Morelos,2.0,2019-12-18
Nayarit,0.0,2019-12-18
Nuevo León,1.0,2019-12-18
Oaxaca,7.0,2019-12-18
Puebla,2.0,2019-12-18
Querétaro,0.0,2019-12-18
Quintana Roo,4.0,2019-12-18
San Luis Potosí,0.0,2019-12-18
Sinaloa,7.0,2019-12-18
Sonora,2.0,2019-12-18
Tabasco,0.0,2019-12-18
Tamaulipas,0.0,2019-12-18
Tlaxcala,0.0,2019-12-18
Veracruz,5.0,2019-12-18
Yucatán,0.0,2019-12-18
Zacatecas,2.0,2019-12-18
Total,80.0,2019-12-18
