Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-28
Baja California,5.0,2019-12-28
Baja California Sur,0.0,2019-12-28
Campeche,0.0,2019-12-28
Chiapas,1.0,2019-12-28
Chihuahua,3.0,2019-12-28
Ciudad de México,1.0,2019-12-28
Coahuila,0.0,2019-12-28
Colima,1.0,2019-12-28
Durango,0.0,2019-12-28
Estado de México,5.0,2019-12-28
Guanajuato,15.0,2019-12-28
Guerrero,5.0,2019-12-28
Hidalgo,0.0,2019-12-28
Jalisco,3.0,2019-12-28
Michoacán,8.0,2019-12-28
Morelos,2.0,2019-12-28
Nayarit,0.0,2019-12-28
Nuevo León,3.0,2019-12-28
Oaxaca,2.0,2019-12-28
Puebla,0.0,2019-12-28
Querétaro,0.0,2019-12-28
Quintana Roo,1.0,2019-12-28
San Luis Potosí,1.0,2019-12-28
Sinaloa,4.0,2019-12-28
Sonora,3.0,2019-12-28
Tabasco,1.0,2019-12-28
Tamaulipas,0.0,2019-12-28
Tlaxcala,0.0,2019-12-28
Veracruz,0.0,2019-12-28
Yucatán,0.0,2019-12-28
Zacatecas,0.0,2019-12-28
Total,64.0,2019-12-28
