Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-14
Baja California,9.0,2019-12-14
Baja California Sur,0.0,2019-12-14
Campeche,0.0,2019-12-14
Chiapas,0.0,2019-12-14
Chihuahua,2.0,2019-12-14
Ciudad de México,3.0,2019-12-14
Coahuila,0.0,2019-12-14
Colima,2.0,2019-12-14
Durango,2.0,2019-12-14
Estado de México,5.0,2019-12-14
Guanajuato,7.0,2019-12-14
Guerrero,13.0,2019-12-14
Hidalgo,2.0,2019-12-14
Jalisco,2.0,2019-12-14
Michoacán,1.0,2019-12-14
Morelos,2.0,2019-12-14
Nayarit,0.0,2019-12-14
Nuevo León,3.0,2019-12-14
Oaxaca,2.0,2019-12-14
Puebla,2.0,2019-12-14
Querétaro,0.0,2019-12-14
Quintana Roo,7.0,2019-12-14
San Luis Potosí,0.0,2019-12-14
Sinaloa,3.0,2019-12-14
Sonora,1.0,2019-12-14
Tabasco,2.0,2019-12-14
Tamaulipas,0.0,2019-12-14
Tlaxcala,2.0,2019-12-14
Veracruz,2.0,2019-12-14
Yucatán,0.0,2019-12-14
Zacatecas,1.0,2019-12-14
Total,75.0,2019-12-14
