Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-12-11
Baja California,4.0,2019-12-11
Baja California Sur,0.0,2019-12-11
Campeche,1.0,2019-12-11
Chiapas,1.0,2019-12-11
Chihuahua,5.0,2019-12-11
Ciudad de México,1.0,2019-12-11
Coahuila,0.0,2019-12-11
Colima,1.0,2019-12-11
Durango,2.0,2019-12-11
Estado de México,10.0,2019-12-11
Guanajuato,13.0,2019-12-11
Guerrero,8.0,2019-12-11
Hidalgo,3.0,2019-12-11
Jalisco,2.0,2019-12-11
Michoacán,3.0,2019-12-11
Morelos,2.0,2019-12-11
Nayarit,0.0,2019-12-11
Nuevo León,0.0,2019-12-11
Oaxaca,1.0,2019-12-11
Puebla,1.0,2019-12-11
Querétaro,0.0,2019-12-11
Quintana Roo,2.0,2019-12-11
San Luis Potosí,0.0,2019-12-11
Sinaloa,1.0,2019-12-11
Sonora,4.0,2019-12-11
Tabasco,1.0,2019-12-11
Tamaulipas,5.0,2019-12-11
Tlaxcala,0.0,2019-12-11
Veracruz,0.0,2019-12-11
Yucatán,0.0,2019-12-11
Zacatecas,1.0,2019-12-11
Total,73.0,2019-12-11
