Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-31
Baja California,0.0,2019-12-31
Baja California Sur,0.0,2019-12-31
Campeche,0.0,2019-12-31
Chiapas,0.0,2019-12-31
Chihuahua,1.0,2019-12-31
Ciudad de México,4.0,2019-12-31
Coahuila,1.0,2019-12-31
Colima,1.0,2019-12-31
Durango,0.0,2019-12-31
Estado de México,2.0,2019-12-31
Guanajuato,7.0,2019-12-31
Guerrero,4.0,2019-12-31
Hidalgo,4.0,2019-12-31
Jalisco,5.0,2019-12-31
Michoacán,12.0,2019-12-31
Morelos,1.0,2019-12-31
Nayarit,0.0,2019-12-31
Nuevo León,2.0,2019-12-31
Oaxaca,1.0,2019-12-31
Puebla,0.0,2019-12-31
Querétaro,1.0,2019-12-31
Quintana Roo,0.0,2019-12-31
San Luis Potosí,1.0,2019-12-31
Sinaloa,2.0,2019-12-31
Sonora,0.0,2019-12-31
Tabasco,0.0,2019-12-31
Tamaulipas,3.0,2019-12-31
Tlaxcala,0.0,2019-12-31
Veracruz,1.0,2019-12-31
Yucatán,0.0,2019-12-31
Zacatecas,21.0,2019-12-31
Total,74.0,2019-12-31
