Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-20
Baja California,4.0,2019-12-20
Baja California Sur,1.0,2019-12-20
Campeche,0.0,2019-12-20
Chiapas,1.0,2019-12-20
Chihuahua,6.0,2019-12-20
Ciudad de México,4.0,2019-12-20
Coahuila,1.0,2019-12-20
Colima,1.0,2019-12-20
Durango,0.0,2019-12-20
Estado de México,11.0,2019-12-20
Guanajuato,8.0,2019-12-20
Guerrero,5.0,2019-12-20
Hidalgo,0.0,2019-12-20
Jalisco,3.0,2019-12-20
Michoacán,3.0,2019-12-20
Morelos,2.0,2019-12-20
Nayarit,3.0,2019-12-20
Nuevo León,3.0,2019-12-20
Oaxaca,3.0,2019-12-20
Puebla,1.0,2019-12-20
Querétaro,0.0,2019-12-20
Quintana Roo,1.0,2019-12-20
San Luis Potosí,0.0,2019-12-20
Sinaloa,1.0,2019-12-20
Sonora,0.0,2019-12-20
Tabasco,0.0,2019-12-20
Tamaulipas,1.0,2019-12-20
Tlaxcala,1.0,2019-12-20
Veracruz,0.0,2019-12-20
Yucatán,0.0,2019-12-20
Zacatecas,1.0,2019-12-20
Total,65.0,2019-12-20
