Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-12-22
Baja California,7.0,2019-12-22
Baja California Sur,0.0,2019-12-22
Campeche,0.0,2019-12-22
Chiapas,4.0,2019-12-22
Chihuahua,5.0,2019-12-22
Ciudad de México,6.0,2019-12-22
Coahuila,0.0,2019-12-22
Colima,0.0,2019-12-22
Durango,0.0,2019-12-22
Estado de México,13.0,2019-12-22
Guanajuato,10.0,2019-12-22
Guerrero,1.0,2019-12-22
Hidalgo,0.0,2019-12-22
Jalisco,5.0,2019-12-22
Michoacán,5.0,2019-12-22
Morelos,1.0,2019-12-22
Nayarit,0.0,2019-12-22
Nuevo León,1.0,2019-12-22
Oaxaca,2.0,2019-12-22
Puebla,4.0,2019-12-22
Querétaro,0.0,2019-12-22
Quintana Roo,6.0,2019-12-22
San Luis Potosí,1.0,2019-12-22
Sinaloa,0.0,2019-12-22
Sonora,2.0,2019-12-22
Tabasco,1.0,2019-12-22
Tamaulipas,1.0,2019-12-22
Tlaxcala,0.0,2019-12-22
Veracruz,2.0,2019-12-22
Yucatán,1.0,2019-12-22
Zacatecas,1.0,2019-12-22
Total,79.0,2019-12-22
