Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,6.0,3.0,0.0,3.0,2020-07-03
Baja California,La Paz,1.0,1.0,0.0,0.0,2020-07-03
Chihuahua,Juárez,1.0,1.0,0.0,0.0,2020-07-03
Ciudad de México,Tlalpan,1.0,1.0,0.0,0.0,2020-07-03
Ciudad de México,Xochimilco,1.0,1.0,0.0,0.0,2020-07-03
Coahuila,Múzquiz,1.0,1.0,0.0,0.0,2020-07-03
Coahuila,Torreón,5.0,5.0,0.0,0.0,2020-07-03
Guanajuato,Apaseo el Alto,5.0,5.0,0.0,0.0,2020-07-03
Guanajuato,Celaya,2.0,2.0,0.0,0.0,2020-07-03
Guanajuato,León,4.0,4.0,0.0,0.0,2020-07-03
Guanajuato,Salamanca,5.0,5.0,0.0,0.0,2020-07-03
Guanajuato,"San Miguel de 
Allende",1.0,1.0,0.0,0.0,2020-07-03
Guanajuato,Uriangato,3.0,3.0,0.0,0.0,2020-07-03
Colima,Omealca,1.0,1.0,0.0,0.0,2020-07-03
Jalisco,Zapopan,1.0,1.0,0.0,0.0,2020-07-03
Michoacán,Copándaro,1.0,1.0,0.0,0.0,2020-07-03
Michoacán,Morelia,2.0,2.0,0.0,0.0,2020-07-03
Michoacán,Peribán,1.0,1.0,0.0,0.0,2020-07-03
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2020-07-03
Michoacán,Zamora,1.0,1.0,0.0,0.0,2020-07-03
Michoacán,Zitácuaro,2.0,2.0,0.0,0.0,2020-07-03
Nuevo León,Bustamante,2.0,2.0,0.0,0.0,2020-07-03
Nuevo León,"Ciénega de 
Flores",1.0,1.0,0.0,0.0,2020-07-03
Oaxaca,"Heroica Ciudad 
de Ejutla de 
Crespo",1.0,1.0,0.0,0.0,2020-07-03
Oaxaca,"Santa María 
Huatulco",1.0,1.0,0.0,0.0,2020-07-03
Puebla,Puebla,1.0,1.0,0.0,0.0,2020-07-03
San Luis Potosí,Ciudad Valles,1.0,1.0,0.0,0.0,2020-07-03
San Luis Potosí,San Luis Potosí,1.0,1.0,0.0,0.0,2020-07-03
Sinaloa,Culiacán,3.0,3.0,0.0,0.0,2020-07-03
Tabasco,Cunduacán,1.0,1.0,0.0,0.0,2020-07-03
Tabasco,"Jalpa de 
Méndez",2.0,2.0,0.0,0.0,2020-07-03
Tabasco,Teapa,2.0,2.0,0.0,0.0,2020-07-03
Tamaulipas,Nuevo Laredo,12.0,12.0,0.0,0.0,2020-07-03
Veracruz,Omealca,1.0,1.0,0.0,0.0,2020-07-03
Zacatecas,Fresnillo,1.0,1.0,0.0,0.0,2020-07-03
