Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-29
Baja California,8.0,2019-04-29
Baja California Sur,0.0,2019-04-29
Campeche,0.0,2019-04-29
Chiapas,1.0,2019-04-29
Chihuahua,1.0,2019-04-29
Ciudad de México,7.0,2019-04-29
Coahuila,1.0,2019-04-29
Colima,2.0,2019-04-29
Durango,1.0,2019-04-29
Estado de México,4.0,2019-04-29
Guanajuato,1.0,2019-04-29
Guerrero,4.0,2019-04-29
Hidalgo,1.0,2019-04-29
Jalisco,10.0,2019-04-29
Michoacán,9.0,2019-04-29
Morelos,1.0,2019-04-29
Nayarit,1.0,2019-04-29
Nuevo León,2.0,2019-04-29
Oaxaca,2.0,2019-04-29
Puebla,4.0,2019-04-29
Querétaro,1.0,2019-04-29
Quintana Roo,0.0,2019-04-29
San Luis Potosí,0.0,2019-04-29
Sinaloa,2.0,2019-04-29
Sonora,0.0,2019-04-29
Tabasco,2.0,2019-04-29
Tamaulipas,1.0,2019-04-29
Tlaxcala,0.0,2019-04-29
Veracruz,6.0,2019-04-29
Yucatán,0.0,2019-04-29
Zacatecas,3.0,2019-04-29
Total,75.0,2019-04-29
