Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-12
Baja California,2.0,2019-04-12
Baja California Sur,0.0,2019-04-12
Campeche,0.0,2019-04-12
Chiapas,2.0,2019-04-12
Chihuahua,6.0,2019-04-12
Ciudad de México,2.0,2019-04-12
Coahuila,1.0,2019-04-12
Colima,1.0,2019-04-12
Durango,1.0,2019-04-12
Estado de México,9.0,2019-04-12
Guanajuato,3.0,2019-04-12
Guerrero,5.0,2019-04-12
Hidalgo,0.0,2019-04-12
Jalisco,6.0,2019-04-12
Michoacán,5.0,2019-04-12
Morelos,0.0,2019-04-12
Nayarit,0.0,2019-04-12
Nuevo León,3.0,2019-04-12
Oaxaca,1.0,2019-04-12
Puebla,2.0,2019-04-12
Querétaro,0.0,2019-04-12
Quintana Roo,6.0,2019-04-12
San Luis Potosí,0.0,2019-04-12
Sinaloa,1.0,2019-04-12
Sonora,1.0,2019-04-12
Tabasco,3.0,2019-04-12
Tamaulipas,5.0,2019-04-12
Tlaxcala,1.0,2019-04-12
Veracruz,7.0,2019-04-12
Yucatán,0.0,2019-04-12
Zacatecas,0.0,2019-04-12
Total,73.0,2019-04-12
