Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-20
Baja California,6.0,2019-04-20
Baja California Sur,0.0,2019-04-20
Campeche,0.0,2019-04-20
Chiapas,2.0,2019-04-20
Chihuahua,4.0,2019-04-20
Ciudad de México,2.0,2019-04-20
Coahuila,0.0,2019-04-20
Colima,1.0,2019-04-20
Durango,1.0,2019-04-20
Estado de México,10.0,2019-04-20
Guanajuato,3.0,2019-04-20
Guerrero,3.0,2019-04-20
Hidalgo,2.0,2019-04-20
Jalisco,6.0,2019-04-20
Michoacán,2.0,2019-04-20
Morelos,2.0,2019-04-20
Nayarit,0.0,2019-04-20
Nuevo León,4.0,2019-04-20
Oaxaca,2.0,2019-04-20
Puebla,5.0,2019-04-20
Querétaro,0.0,2019-04-20
Quintana Roo,1.0,2019-04-20
San Luis Potosí,3.0,2019-04-20
Sinaloa,3.0,2019-04-20
Sonora,0.0,2019-04-20
Tabasco,4.0,2019-04-20
Tamaulipas,1.0,2019-04-20
Tlaxcala,0.0,2019-04-20
Veracruz,1.0,2019-04-20
Yucatán,1.0,2019-04-20
Zacatecas,2.0,2019-04-20
Total,71.0,2019-04-20
