Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-04-27
Baja California,6.0,2019-04-27
Baja California Sur,0.0,2019-04-27
Campeche,0.0,2019-04-27
Chiapas,2.0,2019-04-27
Chihuahua,2.0,2019-04-27
Ciudad de México,5.0,2019-04-27
Coahuila,10.0,2019-04-27
Colima,0.0,2019-04-27
Durango,0.0,2019-04-27
Estado de México,9.0,2019-04-27
Guanajuato,6.0,2019-04-27
Guerrero,8.0,2019-04-27
Hidalgo,2.0,2019-04-27
Jalisco,3.0,2019-04-27
Michoacán,9.0,2019-04-27
Morelos,3.0,2019-04-27
Nayarit,0.0,2019-04-27
Nuevo León,0.0,2019-04-27
Oaxaca,4.0,2019-04-27
Puebla,3.0,2019-04-27
Querétaro,1.0,2019-04-27
Quintana Roo,6.0,2019-04-27
San Luis Potosí,0.0,2019-04-27
Sinaloa,4.0,2019-04-27
Sonora,2.0,2019-04-27
Tabasco,1.0,2019-04-27
Tamaulipas,1.0,2019-04-27
Tlaxcala,0.0,2019-04-27
Veracruz,3.0,2019-04-27
Yucatán,0.0,2019-04-27
Zacatecas,1.0,2019-04-27
Total,92.0,2019-04-27
