Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-22
Baja California,8.0,2019-04-22
Baja California Sur,0.0,2019-04-22
Campeche,0.0,2019-04-22
Chiapas,8.0,2019-04-22
Chihuahua,4.0,2019-04-22
Ciudad de México,2.0,2019-04-22
Coahuila,1.0,2019-04-22
Colima,1.0,2019-04-22
Durango,1.0,2019-04-22
Estado de México,13.0,2019-04-22
Guanajuato,4.0,2019-04-22
Guerrero,2.0,2019-04-22
Hidalgo,1.0,2019-04-22
Jalisco,6.0,2019-04-22
Michoacán,4.0,2019-04-22
Morelos,1.0,2019-04-22
Nayarit,0.0,2019-04-22
Nuevo León,2.0,2019-04-22
Oaxaca,1.0,2019-04-22
Puebla,1.0,2019-04-22
Querétaro,0.0,2019-04-22
Quintana Roo,0.0,2019-04-22
San Luis Potosí,0.0,2019-04-22
Sinaloa,5.0,2019-04-22
Sonora,2.0,2019-04-22
Tabasco,2.0,2019-04-22
Tamaulipas,3.0,2019-04-22
Tlaxcala,0.0,2019-04-22
Veracruz,5.0,2019-04-22
Yucatán,0.0,2019-04-22
Zacatecas,5.0,2019-04-22
Total,82.0,2019-04-22
