Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-11
Baja California,3.0,2020-02-11
Baja California Sur,0.0,2020-02-11
Campeche,0.0,2020-02-11
Chiapas,0.0,2020-02-11
Chihuahua,4.0,2020-02-11
Ciudad de México,4.0,2020-02-11
Coahuila,0.0,2020-02-11
Colima,2.0,2020-02-11
Durango,1.0,2020-02-11
Estado de México,5.0,2020-02-11
Guanajuato,13.0,2020-02-11
Guerrero,2.0,2020-02-11
Hidalgo,1.0,2020-02-11
Jalisco,4.0,2020-02-11
Michoacán,12.0,2020-02-11
Morelos,3.0,2020-02-11
Nayarit,0.0,2020-02-11
Nuevo León,3.0,2020-02-11
Oaxaca,2.0,2020-02-11
Puebla,5.0,2020-02-11
Querétaro,0.0,2020-02-11
Quintana Roo,1.0,2020-02-11
San Luis Potosí,0.0,2020-02-11
Sinaloa,2.0,2020-02-11
Sonora,2.0,2020-02-11
Tabasco,2.0,2020-02-11
Tamaulipas,0.0,2020-02-11
Tlaxcala,1.0,2020-02-11
Veracruz,3.0,2020-02-11
Yucatán,0.0,2020-02-11
Zacatecas,3.0,2020-02-11
Total,78.0,2020-02-11
