Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-27
Baja California,2.0,2020-02-27
Baja California Sur,0.0,2020-02-27
Campeche,0.0,2020-02-27
Chiapas,2.0,2020-02-27
Chihuahua,3.0,2020-02-27
Ciudad de México,1.0,2020-02-27
Coahuila,0.0,2020-02-27
Colima,0.0,2020-02-27
Durango,0.0,2020-02-27
Estado de México,8.0,2020-02-27
Guanajuato,4.0,2020-02-27
Guerrero,2.0,2020-02-27
Hidalgo,1.0,2020-02-27
Jalisco,9.0,2020-02-27
Michoacán,1.0,2020-02-27
Morelos,4.0,2020-02-27
Nayarit,0.0,2020-02-27
Nuevo León,2.0,2020-02-27
Oaxaca,4.0,2020-02-27
Puebla,2.0,2020-02-27
Querétaro,0.0,2020-02-27
Quintana Roo,5.0,2020-02-27
San Luis Potosí,1.0,2020-02-27
Sinaloa,0.0,2020-02-27
Sonora,3.0,2020-02-27
Tabasco,1.0,2020-02-27
Tamaulipas,0.0,2020-02-27
Tlaxcala,0.0,2020-02-27
Veracruz,3.0,2020-02-27
Yucatán,0.0,2020-02-27
Zacatecas,3.0,2020-02-27
Total,61.0,2020-02-27
