Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-22
Baja California,6.0,2020-02-22
Baja California Sur,0.0,2020-02-22
Campeche,0.0,2020-02-22
Chiapas,1.0,2020-02-22
Chihuahua,3.0,2020-02-22
Ciudad de México,5.0,2020-02-22
Coahuila,0.0,2020-02-22
Colima,2.0,2020-02-22
Durango,0.0,2020-02-22
Estado de México,8.0,2020-02-22
Guanajuato,13.0,2020-02-22
Guerrero,0.0,2020-02-22
Hidalgo,0.0,2020-02-22
Jalisco,6.0,2020-02-22
Michoacán,5.0,2020-02-22
Morelos,2.0,2020-02-22
Nayarit,0.0,2020-02-22
Nuevo León,2.0,2020-02-22
Oaxaca,3.0,2020-02-22
Puebla,2.0,2020-02-22
Querétaro,1.0,2020-02-22
Quintana Roo,1.0,2020-02-22
San Luis Potosí,5.0,2020-02-22
Sinaloa,0.0,2020-02-22
Sonora,1.0,2020-02-22
Tabasco,1.0,2020-02-22
Tamaulipas,3.0,2020-02-22
Tlaxcala,0.0,2020-02-22
Veracruz,12.0,2020-02-22
Yucatán,0.0,2020-02-22
Zacatecas,7.0,2020-02-22
Total,89.0,2020-02-22
